POINT_ID,ZIP_CODE,LAT,LONG,POPULATION,CITY,COUNTY,STATE,STATE_ABBREVIATION
351121,84109,40.7058116,-111.7045443,1619,Salt Lake City,Salt Lake,Utah,UT
351122,84108,40.8085008,-111.7290435,1078,Salt Lake City,Salt Lake,Utah,UT
351123,84653,40.026902,-111.6442085,789,Salem,Utah,Utah,UT
351126,84606,40.2144397,-111.6255435,2546,Provo,Utah,Utah,UT
351127,84664,40.1151069,-111.5651157,878,Mapleton,Utah,Utah,UT
351131,84097,40.3048322,-111.6731172,1980,Orem,Utah,Utah,UT
351132,84604,40.3186605,-111.5769564,10224,Provo,Utah,Utah,UT
351133,84663,40.1656285,-111.4950758,2260,Springville,Utah,Utah,UT
351134,84082,40.3658082,-111.3953034,61,Wallsburg,Wasatch,Utah,UT
351136,84062,40.4411539,-111.6704498,3594,Pleasant Grove,Utah,Utah,UT
351137,84121,40.6130325,-111.6639439,2766,Salt Lake City,Salt Lake,Utah,UT
351138,84049,40.5236416,-111.5195367,279,Midway,Wasatch,Utah,UT
351139,84060,40.6523461,-111.5019283,440,Park City,Summit,Utah,UT
351140,84098,40.7336851,-111.5333131,1231,Park City,Summit,Utah,UT
351141,84032,40.5394132,-111.321274,1315,Heber City,Wasatch,Utah,UT
351142,84061,40.764258,-111.3211332,25,Peoa,Summit,Utah,UT
351143,84055,40.7095863,-111.209629,112,Oakley,Summit,Utah,UT
351144,84075,41.0809874,-112.0806983,2042,Syracuse,Davis,Utah,UT
351146,84015,41.120367,-112.06076,5014,Clearfield,Davis,Utah,UT
351148,84041,41.0699147,-111.9812543,3202,Layton,Davis,Utah,UT
351151,84037,41.0276048,-111.950941,3038,Kaysville,Davis,Utah,UT
351152,84056,41.1291265,-111.9919304,208,Hill Afb,Davis,Utah,UT
351153,84315,41.167508,-112.1377732,610,Hooper,Weber,Utah,UT
351154,84404,41.2694732,-112.1176448,4016,Ogden,Weber,Utah,UT
351155,84067,41.17105,-112.0481376,2802,Roy,Weber,Utah,UT
351157,84401,41.2120121,-112.0345641,2615,Ogden,Weber,Utah,UT
351160,84405,41.1567963,-111.9657986,2284,Ogden,Weber,Utah,UT
351162,84340,41.363536,-112.036066,262,Willard,Box Elder,Utah,UT
351164,84414,41.3219643,-111.9761331,2220,Ogden,Weber,Utah,UT
351165,84014,40.9320868,-111.8840328,1248,Centerville,Davis,Utah,UT
351166,84025,40.9808012,-111.904831,1395,Farmington,Davis,Utah,UT
351169,84040,41.0923434,-111.9280611,2176,Layton,Davis,Utah,UT
351170,84050,41.0226167,-111.6768577,815,Morgan,Morgan,Utah,UT
351171,84403,41.2149898,-111.8895869,2894,Ogden,Weber,Utah,UT
351172,84310,41.3356649,-111.8474017,351,Eden,Weber,Utah,UT
351173,84301,41.6081918,-112.1301212,72,Bear River City,Box Elder,Utah,UT
351174,84314,41.6483365,-112.0928034,75,Honeyville,Box Elder,Utah,UT
351176,84324,41.4878408,-111.9526601,57,Mantua,Box Elder,Utah,UT
351177,84302,41.553593,-112.0507639,1920,Brigham City,Box Elder,Utah,UT
351178,84339,41.6260187,-111.9462025,486,Wellsville,Cache,Utah,UT
351180,84312,41.7772852,-112.156085,362,Garland,Box Elder,Utah,UT
351181,84334,41.782587,-112.14764,15,Riverside,Box Elder,Utah,UT
351182,84309,41.7141073,-112.0985662,55,Deweyville,Box Elder,Utah,UT
351183,84330,41.9260603,-112.1632572,34,Plymouth,Box Elder,Utah,UT
351184,84311,41.8236698,-112.1160134,52,Fielding,Box Elder,Utah,UT
351185,84306,41.7847656,-112.0538166,28,Collinston,Box Elder,Utah,UT
351186,84325,41.7247598,-111.9889517,196,Mendon,Cache,Utah,UT
351187,84327,41.8698884,-111.9929292,83,Newton,Cache,Utah,UT
351188,84338,41.913948,-111.9406402,35,Trenton,Cache,Utah,UT
351189,84328,41.5458393,-111.8347774,179,Paradise,Cache,Utah,UT
351191,84326,41.6706405,-111.8178156,163,Millville,Cache,Utah,UT
351192,84332,41.6999462,-111.8121332,531,Providence,Cache,Utah,UT
351193,84321,41.7177217,-111.8364927,4629,Logan,Cache,Utah,UT
351196,84341,41.7755386,-111.8066548,1483,Logan,Cache,Utah,UT
351198,84318,41.8025387,-111.8136926,366,Hyde Park,Cache,Utah,UT
351199,84335,41.8361117,-111.8748433,912,Smithfield,Cache,Utah,UT
351201,84333,41.9072307,-111.812116,235,Richmond,Cache,Utah,UT
351202,84033,40.9856096,-111.501145,96,Henefer,Summit,Utah,UT
351203,84317,41.307999,-111.6200614,196,Huntsville,Weber,Utah,UT
351204,84018,41.2152084,-111.4456536,18,Croydon,Morgan,Utah,UT
351205,84017,40.9296013,-111.2243038,282,Coalville,Summit,Utah,UT
351206,84319,41.6062878,-111.6632756,675,Hyrum,Cache,Utah,UT
351207,84028,41.92378,-111.4123291,41,Garden City,Rich,Utah,UT
351208,84086,41.4736789,-111.2330535,28,Woodruff,Rich,Utah,UT
351210,84038,41.9226995,-111.3062142,27,Laketown,Rich,Utah,UT
351211,84775,37.9339136,-110.9494156,23,Torrey,Wayne,Utah,UT
351212,84734,38.3053384,-110.6520371,22,Hanksville,Wayne,Utah,UT
351213,84516,39.1429866,-111.0688441,15,Clawson,Emery,Utah,UT
351215,84513,39.2376742,-111.0144726,135,Castle Dale,Emery,Utah,UT
351216,84528,39.4023231,-111.0757827,202,Huntington,Emery,Utah,UT
351217,84526,39.7395262,-110.936463,260,Helper,Carbon,Utah,UT
351218,84518,39.3888727,-110.8768859,49,Cleveland,Emery,Utah,UT
351219,84521,39.4170333,-110.7624456,65,Elmo,Emery,Utah,UT
351220,84501,39.5463895,-110.7575086,1166,Price,Carbon,Utah,UT
351221,84542,39.5423238,-110.7349893,127,Wellington,Carbon,Utah,UT
351224,84529,39.6794462,-110.8207508,4,Kenilworth,Carbon,Utah,UT
351225,84520,39.5330554,-110.4294965,68,East Carbon,Carbon,Utah,UT
351226,84539,39.613451,-110.3378013,27,Sunnyside,Carbon,Utah,UT
351227,84535,37.9996757,-109.5572301,226,Monticello,San Juan,Utah,UT
351229,84532,38.5267245,-109.5486486,573,Moab,Grand,Utah,UT
351231,84530,38.2798358,-109.1431116,19,La Sal,San Juan,Utah,UT
351232,84525,39.081441,-110.0543675,94,Green River,Emery,Utah,UT
351233,84027,40.1538263,-110.8199681,28,Fruitland,Duchesne,Utah,UT
351234,84072,40.3554075,-110.6603091,27,Tabiona,Duchesne,Utah,UT
351235,84036,40.6915405,-111.0528698,426,Kamas,Summit,Utah,UT
351236,84031,40.5644655,-110.8106395,18,Hanna,Duchesne,Utah,UT
351237,84021,40.1082442,-110.5337418,255,Duchesne,Duchesne,Utah,UT
351239,84073,40.3546532,-110.4348436,16,Talmage,Duchesne,Utah,UT
351240,84001,40.3466863,-110.2759558,57,Altamont,Duchesne,Utah,UT
351241,84007,40.3237018,-110.2078575,62,Bluebell,Duchesne,Utah,UT
351242,84051,40.3894633,-110.4270155,27,Mountain Home,Duchesne,Utah,UT
351243,84002,40.4520476,-110.3067442,26,Altonah,Duchesne,Utah,UT
351245,82930,41.0161324,-110.6449304,1093,Evanston,Uinta,Wyoming,WY
351246,84064,41.6792734,-111.1377309,51,Randolph,Rich,Utah,UT
351247,82944,41.1620525,-110.4646385,16,Robertson,Uinta,Wyoming,WY
351248,82933,41.2932123,-110.4408329,54,Fort Bridger,Uinta,Wyoming,WY
351249,82939,41.2189178,-110.3455708,113,Mountain View,Uinta,Wyoming,WY
351252,82937,41.3470805,-110.2648647,290,Lyman,Uinta,Wyoming,WY
351254,83116,41.7695437,-110.5334711,40,Diamondville,Lincoln,Wyoming,WY
351255,83124,41.7731091,-110.2340116,7,Opal,Lincoln,Wyoming,WY
351256,84052,40.1665466,-109.9975585,103,Myton,Duchesne,Utah,UT
351257,84066,40.3282602,-110.0267734,878,Roosevelt,Duchesne,Utah,UT
351259,84063,39.8495869,-109.6808962,23,Randlett,Uintah,Utah,UT
351260,84026,40.2827796,-109.8377712,152,Fort Duchesne,Uintah,Utah,UT
351261,84053,40.4546723,-110.0101579,73,Neola,Duchesne,Utah,UT
351262,84076,40.4664578,-109.8455325,27,Tridell,Uintah,Utah,UT
351263,84085,40.5907017,-109.9521641,51,Whiterocks,Uintah,Utah,UT
351264,84039,40.4795555,-109.8038131,73,Lapoint,Uintah,Utah,UT
351265,84035,40.3539988,-109.1831005,48,Jensen,Uintah,Utah,UT
351268,84078,40.627601,-109.4800608,1958,Vernal,Uintah,Utah,UT
351269,82938,41.0996394,-109.8888227,19,Mc Kinnon,Sweetwater,Wyoming,WY
351270,84046,40.9207754,-109.8310949,38,Manila,Daggett,Utah,UT
351272,82934,41.6040841,-110.0129183,8,Granger,Sweetwater,Wyoming,WY
351273,82935,41.6885685,-109.6647348,910,Green River,Sweetwater,Wyoming,WY
351274,84023,40.9390257,-109.1895339,10,Dutch John,Daggett,Utah,UT
351277,82943,41.7546427,-109.2080087,18,Reliance,Sweetwater,Wyoming,WY
351278,83650,42.8460076,-116.6764786,38,Murphy,Owyhee,Idaho,ID
351279,97913,43.6135894,-117.3232858,458,Nyssa,Malheur,Oregon,OR
351280,97918,44.0371142,-117.3510723,322,Vale,Malheur,Oregon,OR
351281,97901,43.6214451,-117.1072752,49,Adrian,Malheur,Oregon,OR
351282,83628,43.5954443,-116.9856205,321,Homedale,Owyhee,Idaho,ID
351284,83660,43.7977175,-116.9295713,498,Parma,Canyon,Idaho,ID
351285,83639,43.3973773,-116.8665258,283,Marsing,Owyhee,Idaho,ID
351286,83641,43.3541029,-116.5846836,287,Melba,Canyon,Idaho,ID
351287,83686,43.4922166,-116.6077048,3738,Nampa,Canyon,Idaho,ID
351289,83676,43.6560411,-116.9075226,332,Wilder,Canyon,Idaho,ID
351290,83626,43.6674991,-116.8321287,100,Greenleaf,Canyon,Idaho,ID
351291,83656,43.7264693,-116.7991283,48,Notus,Canyon,Idaho,ID
351292,83607,43.7094111,-116.7505408,1756,Caldwell,Canyon,Idaho,ID
351295,83605,43.6619078,-116.6562898,3324,Caldwell,Canyon,Idaho,ID
351296,83619,43.9660991,-116.910257,538,Fruitland,Payette,Idaho,ID
351298,83655,43.951249,-116.7884882,379,New Plymouth,Payette,Idaho,ID
351299,83636,43.9068257,-116.6593981,13,Letha,Gem,Idaho,ID
351300,83651,43.587749,-116.6203383,1840,Nampa,Canyon,Idaho,ID
351302,83687,43.6099706,-116.5291341,2231,Nampa,Canyon,Idaho,ID
351303,83644,43.7509584,-116.5796465,789,Middleton,Canyon,Idaho,ID
351304,83642,43.5680061,-116.4044106,2673,Meridian,Ada,Idaho,ID
351307,83669,43.7245383,-116.4888096,510,Star,Ada,Idaho,ID
351308,83646,43.6495575,-116.4317557,3178,Meridian,nan,Idaho,ID
351310,83616,43.7755586,-116.3949185,1799,Eagle,Ada,Idaho,ID
351312,83617,43.9368188,-116.5051928,1060,Emmett,Gem,Idaho,ID
351313,89832,41.9764894,-116.1583556,119,Owyhee,Elko,Nevada,NV
351314,83624,42.9047246,-116.1548262,86,Grand View,Owyhee,Idaho,ID
351316,83604,42.5153455,-115.7478551,59,Bruneau,Owyhee,Idaho,ID
351317,83627,42.9178404,-115.5473127,45,Hammett,Elmore,Idaho,ID
351318,83634,43.4556408,-116.3285397,1470,Kuna,Ada,Idaho,ID
351319,83713,43.6402826,-116.3335279,2318,Boise,Ada,Idaho,ID
351322,83709,43.5511121,-116.2900795,3299,Boise,Ada,Idaho,ID
351324,83704,43.6271615,-116.2876529,2597,Boise,Ada,Idaho,ID
351325,83714,43.73272,-116.2887688,1172,Boise,Ada,Idaho,ID
351326,83705,43.5615584,-116.2143633,1494,Boise,Ada,Idaho,ID
351329,83706,43.5914417,-116.1942238,2686,Boise,Ada,Idaho,ID
351330,83703,43.6655681,-116.2430331,964,Boise,Ada,Idaho,ID
351331,83702,43.6804721,-116.1601373,1030,Boise,Ada,Idaho,ID
351332,83670,44.0186342,-116.3129194,40,Sweet,Gem,Idaho,ID
351334,83629,43.9118705,-116.1304179,123,Horseshoe Bend,Boise,Idaho,ID
351335,83712,43.6105346,-116.1189809,438,Boise,Ada,Idaho,ID
351336,83716,43.5460834,-115.9444676,1010,Boise,Ada,Idaho,ID
351337,83648,43.0495789,-115.8664015,217,Mountain Home A F B,Elmore,Idaho,ID
351339,83623,43.0820315,-115.3926312,96,Glenns Ferry,Elmore,Idaho,ID
351340,83647,43.4007483,-115.5229028,1484,Mountain Home,Elmore,Idaho,ID
351341,83631,43.8651546,-115.6399011,76,Idaho City,Boise,Idaho,ID
351342,97907,44.4195014,-117.345514,32,Huntington,Baker,Oregon,OR
351343,97914,44.1136188,-117.0841615,1387,Ontario,Malheur,Oregon,OR
351345,83672,44.3741481,-116.9570987,634,Weiser,Washington,Idaho,ID
351346,97870,44.7879893,-117.1865631,21,Richland,Baker,Oregon,OR
351347,97834,44.9722752,-117.1611907,58,Halfway,Baker,Oregon,OR
351348,83661,44.0807161,-116.7085221,781,Payette,Payette,Idaho,ID
351349,83645,44.3689707,-116.5834931,38,Midvale,Washington,Idaho,ID
351350,83632,44.54001,-116.4128907,11,Indian Valley,Adams,Idaho,ID
351352,83610,44.7432253,-116.7735474,54,Cambridge,Washington,Idaho,ID
351353,83643,44.6307957,-116.4389355,10,Mesa,Adams,Idaho,ID
351354,83612,44.9210578,-116.5863163,104,Council,Adams,Idaho,ID
351355,97846,45.4626987,-117.0395862,68,Joseph,Wallowa,Oregon,OR
351356,97828,45.7165633,-117.2219918,153,Enterprise,Wallowa,Oregon,OR
351357,99401,46.0872068,-117.249856,8,Anatone,Asotin,Washington,WA
351358,97842,45.3992707,-116.7369887,9,Imnaha,Wallowa,Oregon,OR
351359,83555,46.1275429,-116.6894308,29,Winchester,Lewis,Idaho,ID
351360,83522,45.9196318,-116.5115653,183,Cottonwood,Idaho,Idaho,ID
351361,83657,44.2230246,-116.2964355,10,Ola,Gem,Idaho,ID
351362,83622,44.1013546,-115.8845873,111,Garden Valley,Boise,Idaho,ID
351364,83615,44.7202415,-116.0548579,73,Donnelly,Valley,Idaho,ID
351366,83638,45.0671829,-115.9656802,284,McCall,Valley,Idaho,ID
351367,83611,44.7272472,-115.3680635,136,Cascade,Valley,Idaho,ID
351368,83654,45.1001789,-116.3505066,100,New Meadows,Adams,Idaho,ID
351369,83547,45.1735146,-116.218129,15,Pollock,Idaho,Idaho,ID
351370,83549,45.3441782,-116.1909109,47,Riggins,Idaho,Idaho,ID
351371,83542,45.5691269,-116.3572893,8,Lucile,Idaho,Idaho,ID
351372,83554,45.7200562,-116.2752895,24,White Bird,Idaho,Idaho,ID
351374,83533,46.0944029,-116.2368703,12,Greencreek,Idaho,Idaho,ID
351376,83530,45.9199254,-116.0842029,321,Grangeville,Idaho,Idaho,ID
351377,83552,46.0080572,-115.9329424,82,Stites,Idaho,Idaho,ID
351378,83525,45.7888288,-115.517408,9,Elk City,Idaho,Idaho,ID
351379,83302,42.2268929,-115.0090325,7,Rogerson,Twin Falls,Idaho,ID
351380,83321,42.4635008,-114.9149241,39,Castleford,Twin Falls,Idaho,ID
351382,83316,42.6198586,-114.8828585,645,Buhl,Twin Falls,Idaho,ID
351383,83314,42.985016,-114.951592,71,Bliss,Gooding,Idaho,ID
351384,83332,42.803128,-114.9249741,170,Hagerman,Gooding,Idaho,ID
351386,83301,42.4005547,-114.524876,3789,Twin Falls,Twin Falls,Idaho,ID
351387,83341,42.4191065,-114.3707415,521,Kimberly,Twin Falls,Idaho,ID
351389,83328,42.5704479,-114.6131674,390,Filer,Twin Falls,Idaho,ID
351390,83355,42.7574353,-114.7222058,454,Wendell,Gooding,Idaho,ID
351391,83330,42.9519329,-114.7079984,473,Gooding,Gooding,Idaho,ID
351394,83338,42.7251039,-114.4319034,1564,Jerome,Jerome,Idaho,ID
351395,83633,43.014599,-115.2049659,36,King Hill,Elmore,Idaho,ID
351396,83327,43.4925991,-114.809455,48,Fairfield,Camas,Idaho,ID
351397,83352,43.0700846,-114.4123255,259,Shoshone,Lincoln,Idaho,ID
351398,83340,43.7424779,-114.6383111,194,Ketchum,Blaine,Idaho,ID
351400,83333,43.568308,-114.3109503,659,Hailey,Blaine,Idaho,ID
351401,83353,43.6922987,-114.3251608,46,Sun Valley,Blaine,Idaho,ID
351402,83334,42.4444595,-114.2920889,165,Hansen,Twin Falls,Idaho,ID
351403,83344,42.4469189,-114.1383023,66,Murtaugh,Twin Falls,Idaho,ID
351404,83346,42.284852,-113.8244037,120,Oakley,Cassia,Idaho,ID
351405,83318,42.439675,-113.8158644,1429,Burley,Cassia,Idaho,ID
351406,83325,42.5878766,-114.2408464,71,Eden,Jerome,Idaho,ID
351407,83335,42.5795825,-114.0668225,161,Hazelton,Jerome,Idaho,ID
351408,83324,42.8727405,-114.2721097,70,Dietrich,Lincoln,Idaho,ID
351410,83336,42.5646803,-113.8246503,401,Heyburn,Minidoka,Idaho,ID
351411,83347,42.6636222,-113.8090203,253,Paul,Minidoka,Idaho,ID
351412,83312,41.975985,-113.6507729,8,Almo,Cassia,Idaho,ID
351413,83311,42.3917332,-113.5647196,44,Albion,Cassia,Idaho,ID
351414,83342,42.1774662,-113.2550973,111,Malta,Cassia,Idaho,ID
351416,83350,42.6943265,-113.5799824,1022,Rupert,Minidoka,Idaho,ID
351417,83323,42.5029584,-113.3915564,173,Declo,Cassia,Idaho,ID
351418,83349,43.0965444,-114.1814122,89,Richfield,Lincoln,Idaho,ID
351419,83348,43.2494716,-114.1076799,7,Picabo,Blaine,Idaho,ID
351420,83313,43.3507195,-114.2607564,232,Bellevue,Blaine,Idaho,ID
351421,83320,43.4814557,-113.8727074,72,Carey,Blaine,Idaho,ID
351422,83251,43.9435803,-113.8812118,64,Mackay,Custer,Idaho,ID
351423,83255,43.6856967,-113.5836371,76,Moore,Butte,Idaho,ID
351425,83213,43.5393152,-113.2667758,124,Arco,Butte,Idaho,ID
351426,83637,44.1095035,-115.2495678,8,Lowman,Boise,Idaho,ID
351427,83278,44.336299,-114.8136955,4,Stanley,Custer,Idaho,ID
351428,83227,44.2489098,-114.5067299,4,Clayton,Custer,Idaho,ID
351429,83226,44.6318884,-114.3498097,146,Challis,Custer,Idaho,ID
351430,59829,45.7764448,-114.2955743,253,Darby,Ravalli,Montana,MT
351432,83467,44.9798142,-113.8962768,372,Salmon,Lemhi,Idaho,ID
351433,83253,44.3152044,-113.6906732,3,May,Lemhi,Idaho,ID
351434,83464,44.5335311,-113.2557507,20,Leadore,Lemhi,Idaho,ID
351435,83465,44.7927407,-113.672382,9,Lemhi,Lemhi,Idaho,ID
351436,83468,44.9222516,-113.5922133,8,Tendoy,Lemhi,Idaho,ID
351437,83466,45.4148463,-114.0466289,10,North Fork,Lemhi,Idaho,ID
351438,83463,45.5814863,-114.0535626,3,Gibbonsville,Lemhi,Idaho,ID
351440,83462,45.3011834,-113.8093374,22,Carmen,Lemhi,Idaho,ID
351441,59871,45.870693,-113.8193717,5,Sula,Ravalli,Montana,MT
351442,59827,45.8856248,-114.0041148,14,Conner,Ravalli,Montana,MT
351443,59736,45.3194477,-113.3731573,9,Jackson,Beaverhead,Montana,MT
351444,59761,45.6423166,-113.534189,6,Wisdom,Beaverhead,Montana,MT
351445,99403,46.3623669,-117.2825967,1255,Clarkston,Asotin,Washington,WA
351446,99113,46.5934896,-117.1897822,57,Colton,Whitman,Washington,WA
351447,99402,46.1907725,-117.1274168,139,Asotin,Asotin,Washington,WA
351450,99179,46.4949788,-117.1259226,32,Uniontown,Whitman,Washington,WA
351451,99111,46.8377289,-117.4207495,242,Colfax,Whitman,Washington,WA
351452,99102,46.7920248,-117.2502535,22,Albion,Whitman,Washington,WA
351453,99163,46.7303307,-117.218027,5217,Pullman,Whitman,Washington,WA
351454,99176,47.0809053,-117.4238896,8,Thornton,Whitman,Washington,WA
351455,99130,46.9973092,-117.1841247,45,Garfield,Whitman,Washington,WA
351456,99158,47.1302755,-117.2474207,50,Oakesdale,Whitman,Washington,WA
351458,99161,46.9036436,-117.1480734,96,Palouse,Whitman,Washington,WA
351459,83844,46.730066,-117.0148063,967,Moscow,Latah,Idaho,ID
351461,83843,46.7222448,-116.9401578,2375,Moscow,Latah,Idaho,ID
351462,83872,46.8674956,-116.9769588,44,Viola,Latah,Idaho,ID
351463,99128,47.0979496,-117.0813441,25,Farmington,Whitman,Washington,WA
351464,83501,46.2087295,-116.9137344,2418,Lewiston,Nez Perce,Idaho,ID
351465,83540,46.3452037,-116.7826786,167,Lapwai,Nez Perce,Idaho,ID
351466,83524,46.3657347,-116.6655432,60,Culdesac,Nez Perce,Idaho,ID
351467,83832,46.5522942,-116.9095669,101,Genesee,Latah,Idaho,ID
351468,83535,46.5341945,-116.7240047,55,Juliaetta,Latah,Idaho,ID
351469,83526,46.1477629,-116.4120713,27,Ferdinand,Idaho,Idaho,ID
351470,83523,46.2489032,-116.443537,29,Craigmont,Lewis,Idaho,ID
351471,83548,46.3609249,-116.5050335,9,Reubens,Lewis,Idaho,ID
351472,83537,46.6375984,-116.5508935,57,Kendrick,Latah,Idaho,ID
351473,83541,46.5133765,-116.4694646,42,Lenore,Clearwater,Idaho,ID
351474,83545,46.4264201,-116.4217997,26,Peck,Nez Perce,Idaho,ID
351475,83857,46.897098,-116.7962867,45,Princeton,Latah,Idaho,ID
351477,83871,46.7419419,-116.7426795,124,Troy,Latah,Idaho,ID
351478,83855,46.9947836,-116.8881544,145,Potlatch,Latah,Idaho,ID
351479,83824,47.1135986,-116.9100374,31,Desmet,Benewah,Idaho,ID
351480,83870,47.1258745,-116.8315226,14,Tensed,Benewah,Idaho,ID
351481,83823,46.8209351,-116.5409229,77,Deary,Latah,Idaho,ID
351482,83834,46.9908432,-116.6384132,14,Harvard,Latah,Idaho,ID
351483,83866,47.1550533,-116.4247723,19,Santa,Benewah,Idaho,ID
351484,99170,47.2358231,-117.39372,66,Rosalia,Whitman,Washington,WA
351486,99031,47.4234939,-117.3624187,96,Spangle,Spokane,Washington,WA
351487,99012,47.3820422,-117.1927769,51,Fairfield,Spokane,Washington,WA
351488,99203,47.6286406,-117.4029971,1183,Spokane,Spokane,Washington,WA
351489,99204,47.6457055,-117.427263,312,Spokane,Spokane,Washington,WA
351490,99201,47.6623602,-117.4372549,732,Spokane,Spokane,Washington,WA
351491,99202,47.6574968,-117.3789698,2765,Spokane,Spokane,Washington,WA
351492,99207,47.6887498,-117.387464,2077,Spokane,Spokane,Washington,WA
351493,99223,47.589407,-117.3446228,1943,Spokane,Spokane,Washington,WA
351495,99212,47.6647048,-117.3103623,1212,Spokane,Spokane,Washington,WA
351496,99036,47.5252913,-117.275917,121,Valleyford,Spokane,Washington,WA
351497,99206,47.6292956,-117.2546568,2336,Spokane,Spokane,Washington,WA
351498,99037,47.6357837,-117.1976054,1086,Veradale,Spokane,Washington,WA
351500,99216,47.6863627,-117.2166809,1640,Spokane,Spokane,Washington,WA
351501,99018,47.2897922,-117.1548528,16,Latah,Spokane,Washington,WA
351502,99033,47.2323282,-117.0992649,58,Tekoa,Whitman,Washington,WA
351503,83851,47.2968765,-116.922804,129,Plummer,Benewah,Idaho,ID
351504,99023,47.5610821,-117.1717879,49,Mica,Spokane,Washington,WA
351505,99030,47.4840751,-117.1102025,63,Rockford,Spokane,Washington,WA
351506,99016,47.5972847,-117.1210417,780,Greenacres,Spokane,Washington,WA
351507,99027,47.7101277,-117.1275601,414,Otis Orchards,Spokane,Washington,WA
351508,99019,47.6431746,-117.0756196,608,Liberty Lake,Spokane,Washington,WA
351509,83876,47.45747,-116.9305605,94,Worley,Kootenai,Idaho,ID
351510,99218,47.7589243,-117.4093878,1781,Spokane,Spokane,Washington,WA
351512,99005,47.8442612,-117.3661959,782,Colbert,Spokane,Washington,WA
351513,99217,47.7407094,-117.2613762,1148,Spokane,Spokane,Washington,WA
351514,99003,47.9202086,-117.2926786,370,Chattaroy,Spokane,Washington,WA
351515,99021,47.8482668,-117.1896119,808,Mead,Spokane,Washington,WA
351516,99009,48.0260859,-117.2524461,300,Elk,Spokane,Washington,WA
351517,99156,48.1858506,-117.1968142,483,Newport,Pend Oreille,Washington,WA
351518,99025,47.7938587,-117.0753439,475,Newman Lake,Spokane,Washington,WA
351519,83854,47.7193398,-116.967308,2690,Post Falls,Kootenai,Idaho,ID
351521,83858,47.863047,-116.949403,1090,Rathdrum,Kootenai,Idaho,ID
351522,83804,48.0452834,-116.971344,67,Blanchard,Bonner,Idaho,ID
351523,83822,48.1791011,-116.9911053,141,Oldtown,Bonner,Idaho,ID
351525,83833,47.509953,-116.7183681,63,Harrison,Kootenai,Idaho,ID
351528,83861,47.2646019,-116.5405662,418,Saint Maries,Benewah,Idaho,ID
351529,83842,47.4448367,-116.5465482,5,Medimont,Kootenai,Idaho,ID
351530,83814,47.6856871,-116.6277677,1648,Coeur D Alene,Kootenai,Idaho,ID
351531,83810,47.542489,-116.4508031,57,Cataldo,Kootenai,Idaho,ID
351533,83815,47.7262818,-116.7899475,2198,Coeur D Alene,Kootenai,Idaho,ID
351534,83835,47.7969501,-116.6602505,1361,Hayden,Kootenai,Idaho,ID
351535,83801,47.9368352,-116.6661766,455,Athol,Kootenai,Idaho,ID
351536,83869,47.9823436,-116.8923594,336,Spirit Lake,Kootenai,Idaho,ID
351538,83813,48.0850421,-116.6727716,58,Cocolalla,Bonner,Idaho,ID
