COUNTY,LAT,LONG,POPULATION,STATE,STATE_ABBREVIATION
Montrose,38.1106544,-108.5700852,2580,Colorado,CO
Moody,44.0152547,-96.8191234,377,South Dakota,SD
Moore,35.0934699,-79.485597,6123,North Carolina,NC
Moore,35.2775203,-86.3530268,207,Tennessee,TN
Moore,35.9019664,-102.0258968,1777,Texas,TX
Mora,36.0170583,-105.4290418,283,New Mexico,NM
Morehouse,32.6319255,-91.8967523,1928,Louisiana,LA
Morgan,34.382723,-87.1521054,8603,Alabama,AL
Morgan,40.1381033,-104.0654905,2083,Colorado,CO
Morgan,33.5202839,-83.33353,1194,Georgia,GA
Morgan,39.8169494,-90.529555,2545,Illinois,IL
Morgan,39.4329132,-86.5872958,4309,Indiana,IN
Morgan,37.8888815,-83.3930152,814,Kentucky,KY
Morgan,38.2434186,-92.8491461,1267,Missouri,MO
Morgan,39.4801617,-81.8951317,901,Ohio,OH
Morgan,36.010201,-84.6376845,1652,Tennessee,TN
Morgan,41.0226167,-111.6768577,833,Utah,UT
Morgan,39.4397226,-78.4611103,983,West Virginia,WV
Morrill,41.8218076,-103.2901604,320,Nebraska,NE
Morris,38.5554372,-96.8006714,328,Kansas,KS
Morris,40.7807545,-74.7892381,31134,New Jersey,NJ
Morris,33.0204751,-94.7296987,918,Texas,TX
Morrison,45.8094537,-94.5672289,2305,Minnesota,MN
Morrow,40.4839682,-82.8743586,1911,Ohio,OH
Morrow,45.5023217,-119.9028655,888,Oregon,OR
Morton,37.0468565,-101.8678793,261,Kansas,KS
Morton,46.9623403,-102.0649401,1755,North Dakota,ND
Motley,34.0303971,-100.8437589,62,Texas,TX
Moultrie,39.6303426,-88.7624485,906,Illinois,IL
Mountrail,48.2699448,-102.7821837,573,North Dakota,ND
Mower,43.5265818,-92.9665421,2673,Minnesota,MN
Muhlenberg,37.135863,-87.1837165,1987,Kentucky,KY
Multnomah,45.4542311,-122.698526,41075,Oregon,OR
Murray,34.7441418,-84.7314037,2797,Georgia,GA
Murray,43.8984451,-95.9560003,518,Minnesota,MN
Murray,34.4661449,-97.1645423,790,Oklahoma,OK
Muscatine,41.3734175,-91.3674804,3112,Iowa,IA
Muscogee,32.4141485,-84.9542438,15967,Georgia,GA
Muskegon,43.1829524,-86.2820165,12894,Michigan,MI
Muskingum,39.8187328,-82.1138678,6588,Ohio,OH
Muskogee,35.6228298,-95.7043511,5314,Oklahoma,OK
Musselshell,46.47069,-108.545903,281,Montana,MT
Nacogdoches,31.3540952,-94.3876805,6702,Texas,TX
Nance,41.4414726,-98.1519713,220,Nebraska,NE
Nantucket,41.291167,-70.0928255,458,Massachusetts,MA
Napa,38.2457241,-122.3134053,9492,California,CA
Nash,35.8045138,-78.0955371,6380,North Carolina,NC
Nassau,30.4225016,-81.9738245,4617,Florida,FL
Nassau,40.587963,-73.728528,95126,New York,NY
Natchitoches,31.4034476,-92.9894998,3530,Louisiana,LA
Natrona,42.4652829,-107.1071802,5040,Wyoming,WY
Navajo,34.1730525,-110.3673326,9306,Arizona,AZ
Navarro,31.8669535,-96.6558038,3357,Texas,TX
Nelson,37.7253275,-85.5988275,3168,Kentucky,KY
Nelson,47.8251531,-98.5018539,172,North Dakota,ND
Nelson,37.7117667,-78.9757731,1048,Virginia,VA
Nemaha,39.6882765,-96.1474583,688,Kansas,KS
Nemaha,40.3860044,-96.0183837,613,Nebraska,NE
Neosho,37.462882,-95.4893912,1242,Kansas,KS
Neshoba,32.6026937,-89.126133,2345,Mississippi,MS
Ness,38.6819721,-100.163736,161,Kansas,KS
Nevada,33.6440138,-93.4291817,594,Arkansas,AR
Nevada,39.0992301,-121.1388483,5678,California,CA
New Castle,39.3816439,-75.6533217,40724,Delaware,DE
New Hanover,33.9788113,-77.9337426,13646,North Carolina,NC
New Haven,41.2142663,-73.0508121,61436,Connecticut,CT
New Kent,37.5286896,-77.1561443,1374,Virginia,VA
New London,41.3623864,-72.3237538,18742,Connecticut,CT
New Madrid,36.4228729,-89.6711679,1163,Missouri,MO
New York,40.6886296,-74.0182442,76214,New York,NY
Newaygo,43.4684608,-85.9482469,3084,Michigan,MI
Newberry,34.1899352,-81.8676945,2824,South Carolina,SC
Newport,41.510088,-71.3783655,5533,Rhode Island,RI
Newport News (city),37.1050264,-76.5747926,14144,Virginia,VA
Newton,36.0577146,-93.3817847,459,Arkansas,AR
Newton,33.5174331,-83.9287028,8209,Georgia,GA
Newton,40.7892544,-87.4444264,773,Indiana,IN
Newton,32.3006012,-89.2621996,1639,Mississippi,MS
Newton,36.8426773,-94.5813065,3394,Missouri,MO
Newton,30.2997745,-93.772977,807,Texas,TX
Nez Perce,46.2087295,-116.9137344,2671,Idaho,ID
Niagara,43.0849755,-79.0384023,15165,New York,NY
Nicholas,38.3320467,-83.9971083,469,Kentucky,KY
Nicholas,38.2202371,-81.2028467,1667,West Virginia,WV
Nicollet,44.4352327,-94.3737575,2658,Minnesota,MN
Niobrara,42.7430749,-104.7507559,125,Wyoming,WY
Noble,41.379566,-85.622389,3372,Indiana,IN
Noble,39.7897241,-81.5556728,612,Ohio,OH
Noble,36.2868804,-97.4581771,664,Oklahoma,OK
Nobles,43.5292027,-96.0418959,1486,Minnesota,MN
Nodaway,40.3009354,-95.0959108,2827,Missouri,MO
Nolan,32.2234384,-100.4798349,1122,Texas,TX
Norfolk,42.0766822,-71.4744898,42020,Massachusetts,MA
Norfolk (city),36.8521218,-76.2916818,18487,Virginia,VA
Norman,47.1619412,-96.4789783,437,Minnesota,MN
Northampton,36.5267486,-77.8519876,1412,North Carolina,NC
Northampton,40.7368067,-75.54793,23183,Pennsylvania,PA
Northampton,37.2589932,-75.9636574,663,Virginia,VA
Northumberland,40.6377882,-76.8821888,5628,Pennsylvania,PA
Northumberland,37.9667908,-76.5721065,561,Virginia,VA
Norton,39.6999514,-100.1993525,333,Kansas,KS
Norton (city),36.9647011,-82.6614797,422,Virginia,VA
Nottoway,37.1855118,-78.2163847,983,Virginia,VA
Nowata,36.6953748,-95.6587986,727,Oklahoma,OK
Noxubee,32.9954734,-88.5963797,872,Mississippi,MS
Nuckolls,40.0666604,-98.0975005,231,Nebraska,NE
Nueces,27.7426256,-97.9156506,24859,Texas,TX
Nye,38.8018408,-118.1100001,2674,Nevada,NV
O'Brien,42.9618338,-95.67802,984,Iowa,IA
Oakland,42.4437683,-83.6568721,80516,Michigan,MI
Obion,36.2450907,-89.3181194,1954,Tennessee,TN
Ocean,39.542599,-74.2981735,34737,New Jersey,NJ
Oceana,43.5069692,-86.2601939,1971,Michigan,MI
Ochiltree,36.3300396,-100.9839973,743,Texas,TX
Oconee,33.7914616,-83.4921322,2430,Georgia,GA
Oconee,34.516357,-82.9963595,4791,South Carolina,SC
Oconto,44.9080226,-88.3452333,2270,Wisconsin,WI
Ogemaw,44.1416912,-84.1921914,1487,Michigan,MI
Ogle,41.9322467,-88.9658724,3846,Illinois,IL
Oglethorpe,33.7763468,-83.1453304,581,Georgia,GA
Ohio,38.9220573,-84.9410327,331,Indiana,IN
Ohio,37.4308487,-87.0451993,1458,Kentucky,KY
Ohio,40.0701633,-80.6472418,3545,West Virginia,WV
Okaloosa,30.4030012,-86.6504822,12196,Florida,FL
Okanogan,48.2068969,-120.1582564,2720,Washington,WA
Okeechobee,27.1459729,-80.9496863,3062,Florida,FL
Okfuskee,35.5170141,-96.4723265,831,Oklahoma,OK
Oklahoma,35.3827701,-97.642601,47250,Oklahoma,OK
Okmulgee,35.5078553,-95.9565243,2817,Oklahoma,OK
Oktibbeha,33.3219255,-89.0178375,5075,Mississippi,MS
Oldham,38.3038128,-85.4901411,3746,Kentucky,KY
Oldham,35.3397572,-102.7949873,281,Texas,TX
Oliver,47.1277816,-101.14292,57,North Dakota,ND
Olmsted,44.0137676,-92.6220099,8554,Minnesota,MN
Oneida,42.1744141,-112.4065641,311,Idaho,ID
Oneida,43.233564,-75.769068,17321,New York,NY
Oneida,45.6041324,-89.9614295,2148,Wisconsin,WI
Onondaga,42.8908395,-76.3726196,36677,New York,NY
Onslow,34.4839684,-77.5563172,14104,North Carolina,NC
Ontario,42.6452413,-77.3997701,7734,New York,NY
Ontonagon,46.7092403,-89.7052853,318,Michigan,MI
Orange,33.4751201,-117.7056751,228120,California,CA
Orange,28.4849233,-81.619305,90609,Florida,FL
Orange,38.4855268,-86.6419064,1372,Indiana,IN
Orange,41.3743803,-74.6242785,29541,New York,NY
Orange,36.0669164,-79.1981478,12248,North Carolina,NC
Orange,30.067062,-93.868581,6280,Texas,TX
Orange,43.9670716,-72.7086036,1930,Vermont,VT
Orange,38.1893129,-78.3166801,2628,Virginia,VA
Orangeburg,33.5082492,-81.2954117,7660,South Carolina,SC
Oregon,36.6275915,-91.631413,755,Missouri,MO
Orleans,29.9447273,-90.1256613,24075,Louisiana,LA
Orleans,43.2111611,-78.37677,3158,New York,NY
Orleans,44.6477272,-72.402091,1686,Vermont,VT
Osage,38.6107902,-95.8400235,1137,Kansas,KS
Osage,38.2495703,-92.1278983,1011,Missouri,MO
Osage,36.567628,-96.661635,3393,Oklahoma,OK
Osborne,39.2128637,-99.052635,253,Kansas,KS
Osceola,28.3114952,-81.5955654,20739,Florida,FL
Osceola,43.3086254,-95.8126634,417,Iowa,IA
Osceola,43.8947329,-85.5525633,1949,Michigan,MI
Oscoda,44.6019812,-84.299426,467,Michigan,MI
Oswego,43.3109165,-76.5498428,10805,New York,NY
Otero,37.9390695,-104.0852038,1478,Colorado,CO
Otero,32.641272,-106.0728832,3538,New Mexico,NM
Otoe,40.5667417,-96.399847,960,Nebraska,NE
Otsego,45.0440344,-84.8675292,1744,Michigan,MI
Otsego,42.3500958,-75.3093171,5944,New York,NY
Ottawa,38.9935082,-97.8452995,402,Kansas,KS
Ottawa,42.8438184,-86.1343549,24162,Michigan,MI
Ottawa,41.5221887,-83.3698339,2698,Ohio,OH
Ottawa,36.6394222,-94.9404094,2755,Oklahoma,OK
Otter Tail,46.2754511,-96.0897932,3287,Minnesota,MN
Ouachita,33.4319395,-93.0489574,1821,Arkansas,AR
Ouachita,32.5122703,-92.3386089,12036,Louisiana,LA
Ouray,38.0971189,-107.7549254,200,Colorado,CO
Outagamie,44.2745048,-88.6791324,14139,Wisconsin,WI
Overton,36.4384917,-85.4730571,1174,Tennessee,TN
Owen,39.2328285,-87.0161353,1368,Indiana,IN
Owen,38.4919056,-84.8028547,507,Kentucky,KY
Owsley,37.4255812,-83.6402073,346,Kentucky,KY
Owyhee,42.8460076,-116.6764786,787,Idaho,ID
Oxford,43.8378976,-70.9465682,3994,Maine,ME
Ozark,36.5764488,-92.7249841,564,Missouri,MO
Ozaukee,43.2420489,-88.0098232,6252,Wisconsin,WI
Pacific,46.329607,-124.0569688,1152,Washington,WA
Page,40.6088734,-95.3197181,1104,Iowa,IA
Page,38.525324,-78.6296265,1440,Virginia,VA
Palm Beach,26.5388186,-80.7287191,77829,Florida,FL
Palo Alto,42.9649902,-94.7854172,688,Iowa,IA
Palo Pinto,32.4554075,-98.4181683,1963,Texas,TX
Pamlico,35.0705267,-76.8547598,570,North Carolina,NC
Panola,34.3032622,-89.9523161,2986,Mississippi,MS
Panola,32.0387995,-94.5758803,1640,Texas,TX
Park,39.2289196,-105.9698284,799,Colorado,CO
Park,45.2421515,-110.912914,787,Montana,MT
Park,44.5526099,-110.5301263,1943,Wyoming,WY
Parke,39.7218565,-87.3302732,1081,Indiana,IN
Parker,32.7044558,-97.9931485,7744,Texas,TX
Parmer,34.4246078,-102.9437419,850,Texas,TX
Pasco,28.1980232,-82.8160781,25337,Florida,FL
Pasquotank,36.2886055,-76.2687339,3211,North Carolina,NC
Passaic,41.028134,-74.518867,38452,New Jersey,NJ
Patrick,36.6072273,-80.5340761,987,Virginia,VA
Paulding,33.884708,-84.8719285,7706,Georgia,GA
Paulding,41.0712058,-84.7329678,1254,Ohio,OH
Pawnee,38.1992615,-99.5441821,526,Kansas,KS
Pawnee,40.0929696,-96.2094519,171,Nebraska,NE
Pawnee,36.1569655,-96.5593158,1173,Oklahoma,OK
Payette,43.9660991,-116.910257,1698,Idaho,ID
Payne,35.9717316,-97.0675859,7728,Oklahoma,OK
Peach,32.5706829,-83.8901239,3715,Georgia,GA
Pearl River,30.6552224,-89.6612595,4228,Mississippi,MS
Pecos,30.7474591,-102.7907923,1032,Texas,TX
Pembina,48.6821824,-97.8763452,437,North Dakota,ND
Pemiscot,36.1386093,-89.9787793,1395,Missouri,MO
Pend Oreille,48.1858506,-117.1968142,735,Washington,WA
Pender,34.5051233,-78.167047,3308,North Carolina,NC
Pendleton,38.769191,-84.4451379,1046,Kentucky,KY
Pendleton,38.6026956,-79.5692091,432,West Virginia,WV
Pennington,47.9991096,-96.1885445,951,Minnesota,MN
Pennington,44.0192402,-103.7786018,6714,South Dakota,SD
Penobscot,44.7852824,-69.2362765,12053,Maine,ME
Peoria,40.7820179,-89.9376082,13248,Illinois,IL
Pepin,44.5282291,-92.2397122,494,Wisconsin,WI
Perkins,40.7989955,-101.9865226,163,Nebraska,NE
Perkins,45.5166348,-102.8580196,181,South Dakota,SD
Perquimans,36.1734313,-76.4212641,790,North Carolina,NC
Perry,32.4310678,-87.4821625,984,Alabama,AL
Perry,35.0523279,-92.9993754,764,Arkansas,AR
Perry,37.9822974,-89.5904406,1397,Illinois,IL
Perry,37.9449421,-86.6682583,1117,Indiana,IN
Perry,37.3091105,-83.4733267,2090,Kentucky,KY
Perry,31.1704952,-88.9151193,1045,Mississippi,MS
Perry,37.7113238,-89.8776142,1245,Missouri,MO
Perry,39.6923826,-82.3162937,2941,Ohio,OH
Perry,40.2984145,-77.6019339,3404,Pennsylvania,PA
Perry,35.612943,-87.8710104,504,Tennessee,TN
Pershing,40.3748134,-118.1890404,294,Nevada,NV
Person,36.2648617,-79.0832168,2527,North Carolina,NC
Petersburg (city),37.2093565,-77.4972104,5700,Virginia,VA
Petroleum,47.1419168,-108.2265753,32,Montana,MT
Pettis,38.6243064,-93.4146758,2927,Missouri,MO
Phelps,37.6753586,-92.042481,4068,Missouri,MO
Phelps,40.4999749,-99.6339238,555,Nebraska,NE
Philadelphia,39.9795704,-75.2570363,117132,Pennsylvania,PA
Phillips,34.3005153,-91.0072831,1848,Arkansas,AR
Phillips,40.5944498,-102.6003277,308,Colorado,CO
Phillips,39.6384506,-99.5774494,353,Kansas,KS
Phillips,47.7511894,-108.5924753,333,Montana,MT
Piatt,39.8013506,-88.7302593,1070,Illinois,IL
Pickaway,39.5649418,-83.2597844,3895,Ohio,OH
Pickens,33.0772107,-88.2026961,1430,Alabama,AL
Pickens,34.4599577,-84.4317525,1685,Georgia,GA
Pickens,34.8361908,-82.8533975,12399,South Carolina,SC
Pickett,36.56213,-85.1490642,176,Tennessee,TN
Pierce,31.3093732,-82.2532496,1355,Georgia,GA
Pierce,42.3251577,-97.8113275,460,Nebraska,NE
Pierce,48.2608706,-100.0532199,248,North Dakota,ND
Pierce,47.1574053,-122.6935355,52435,Washington,WA
Pierce,44.7341742,-92.7063189,4223,Wisconsin,WI
Pike,31.7887047,-86.1262147,3429,Alabama,AL
Pike,34.2431655,-93.9315844,734,Arkansas,AR
Pike,32.9724881,-84.4490999,1386,Georgia,GA
Pike,39.6966029,-91.2450131,1075,Illinois,IL
Pike,38.2555021,-87.2595264,796,Indiana,IN
Pike,37.3134985,-82.643578,4112,Kentucky,KY
Pike,31.0403238,-90.5062677,3254,Mississippi,MS
Pike,39.3443783,-91.371349,1201,Missouri,MO
Pike,39.0456326,-83.1082196,1856,Ohio,OH
Pike,41.3255069,-75.2390607,3792,Pennsylvania,PA
Pima,32.2377533,-112.6533018,68862,Arizona,AZ
Pinal,32.9799865,-112.1448518,14201,Arizona,AZ
Pine,45.8390934,-93.0895188,1873,Minnesota,MN
Pinellas,27.8918406,-82.8499793,50416,Florida,FL
Pipestone,43.8513924,-96.3920045,695,Minnesota,MN
Piscataquis,45.2291834,-69.5965207,1046,Maine,ME
Pitkin,39.2055564,-107.0457972,625,Colorado,CO
Pitt,35.6839656,-77.6264673,15649,North Carolina,NC
Pittsburg,34.6556092,-96.0393211,2714,Oklahoma,OK
Pittsylvania,36.5768856,-79.6425656,2573,Virginia,VA
Piute,38.1800661,-112.2524607,103,Utah,UT
Placer,38.7820701,-121.3731554,24613,California,CA
Plaquemines,29.3395443,-89.4815496,1668,Louisiana,LA
Platte,39.2190742,-94.7247329,5882,Missouri,MO
Platte,41.5187737,-97.6283402,2333,Nebraska,NE
Platte,41.7439489,-104.8303056,539,Wyoming,WY
Pleasants,39.3687166,-81.2904342,457,West Virginia,WV
Plumas,39.838288,-121.1342345,1232,California,CA
Plymouth,42.6978654,-96.5349256,1671,Iowa,IA
Plymouth,41.665794,-70.814531,34357,Massachusetts,MA
Pocahontas,42.5983515,-94.8399814,397,Iowa,IA
Pocahontas,38.1844202,-80.2623116,426,West Virginia,WV
Poinsett,35.5060787,-90.9283959,1760,Arkansas,AR
Pointe Coupee,30.5468156,-91.6141538,1422,Louisiana,LA
Polk,34.3993658,-94.3903036,1358,Arkansas,AR
Polk,27.7628954,-82.0253477,40294,Florida,FL
Polk,34.0003161,-85.2765308,3099,Georgia,GA
Polk,41.5700853,-93.798416,26828,Iowa,IA
Polk,47.5349676,-96.7629064,2352,Minnesota,MN
Polk,37.539863,-93.5880026,2785,Missouri,MO
Polk,41.0670343,-97.7791378,292,Nebraska,NE
Polk,35.2654438,-82.3097005,1176,North Carolina,NC
Polk,45.0771138,-123.6563927,5951,Oregon,OR
Polk,35.0312824,-84.6808561,1088,Tennessee,TN
Polk,30.5744728,-94.9111788,2734,Texas,TX
Polk,45.2748456,-92.641761,2980,Wisconsin,WI
Pondera,48.168933,-112.4112835,422,Montana,MT
Pontotoc,34.1572829,-89.2076657,1881,Mississippi,MS
Pontotoc,34.6021358,-96.803604,2872,Oklahoma,OK
Pope,35.3775327,-93.2734533,5543,Arkansas,AR
Pope,37.3814589,-88.5394202,338,Illinois,IL
Pope,45.5568172,-95.5377747,611,Minnesota,MN
Poquoson (city),37.1333191,-76.353027,1009,Virginia,VA
Portage,41.1323227,-81.3327806,13927,Ohio,OH
Portage,44.6089217,-89.7517249,5074,Wisconsin,WI
Porter,41.3096721,-87.2145606,11401,Indiana,IN
Portsmouth (city),36.8129405,-76.3710045,6244,Virginia,VA
Posey,37.9319594,-87.9057111,1643,Indiana,IN
Pottawatomie,39.4188968,-96.6176631,1443,Kansas,KS
Pottawatomie,35.0047706,-97.0698292,5266,Oklahoma,OK
Pottawattamie,41.2272769,-95.8784389,6753,Iowa,IA
Potter,41.7938748,-78.1224906,1191,Pennsylvania,PA
Potter,45.0617501,-100.1581395,137,South Dakota,SD
Potter,35.2647606,-102.1276778,8546,Texas,TX
Powder River,45.0756127,-105.3749243,84,Montana,MT
Powell,37.8546883,-83.9397102,849,Kentucky,KY
Powell,46.3664828,-112.7725009,462,Montana,MT
Power,42.4422036,-112.9127795,579,Idaho,ID
Poweshiek,41.5610393,-92.6937555,1605,Iowa,IA
Powhatan,37.545988,-77.9367278,2099,Virginia,VA
Prairie,34.5859995,-91.4175048,519,Arkansas,AR
Prairie,46.8901509,-105.5022273,49,Montana,MT
Pratt,37.4587741,-98.9363918,688,Kansas,KS
Preble,39.6352211,-84.6783045,2729,Ohio,OH
Prentiss,34.467115,-88.4551486,1675,Mississippi,MS
Presidio,29.8880459,-104.5191386,647,Texas,TX
Presque Isle,45.3283922,-84.2425199,758,Michigan,MI
Preston,39.2756513,-79.7602707,1884,West Virginia,WV
Price,45.5288055,-90.6034572,806,Wisconsin,WI
Prince Edward,37.1063335,-78.3801075,3008,Virginia,VA
Prince George,37.2213813,-77.2704641,1561,Virginia,VA
Prince George's,38.6726657,-77.0185489,67048,Maryland,MD
Prince William,38.8101139,-77.6177887,21195,Virginia,VA
Providence,41.7820674,-71.7268333,48856,Rhode Island,RI
Prowers,37.9180162,-102.6395537,978,Colorado,CO
Pueblo,37.8932714,-104.9036264,11593,Colorado,CO
Pulaski,34.5904859,-92.3900453,25880,Arkansas,AR
Pulaski,32.2820164,-83.5232246,808,Georgia,GA
Pulaski,37.1292629,-89.2243596,455,Illinois,IL
Pulaski,40.9817381,-86.8684253,968,Indiana,IN
Pulaski,37.0299484,-84.8151249,4025,Kentucky,KY
Pulaski,37.690279,-92.2842797,6490,Missouri,MO
Pulaski,37.0677102,-80.8107432,1791,Virginia,VA
Pushmataha,34.3868113,-95.6978771,765,Oklahoma,OK
Putnam,29.6170318,-81.8836457,4794,Florida,FL
Putnam,33.3209181,-83.3754897,1113,Georgia,GA
Putnam,41.187262,-89.4197898,373,Illinois,IL
Putnam,39.5251015,-86.9609015,3106,Indiana,IN
Putnam,40.4465305,-93.2574934,290,Missouri,MO
Putnam,41.3753251,-73.9262166,6967,New York,NY
Putnam,40.9272457,-84.3409219,2666,Ohio,OH
Putnam,36.1641521,-85.7905129,6707,Tennessee,TN
Putnam,38.3944435,-81.9913087,3104,West Virginia,WV
Quay,34.7146293,-103.9806441,585,New Mexico,NM
Queen Anne's,38.940139,-76.3357899,2851,Maryland,MD
Queens,40.7451154,-73.9569284,139893,New York,NY
Quitman,34.0990599,-90.3984911,549,Mississippi,MS
Rabun,34.7708573,-83.4437242,1077,Georgia,GA
Racine,42.6632161,-88.2803461,14016,Wisconsin,WI
Radford (city),37.0961424,-80.5686548,2956,Virginia,VA
Rains,32.8844228,-95.8696022,881,Texas,TX
Raleigh,37.5901307,-81.2912598,4131,West Virginia,WV
Ralls,39.4192072,-91.7011296,430,Missouri,MO
Ramsey,44.9666903,-93.1950724,36090,Minnesota,MN
Ramsey,48.1419467,-98.8716975,848,North Dakota,ND
Randall,34.8977964,-102.1262273,8719,Texas,TX
Randolph,33.1326768,-85.5702657,1696,Alabama,AL
Randolph,36.3498226,-91.1693032,1140,Arkansas,AR
Randolph,31.7457361,-84.6215149,95,Georgia,GA
Randolph,37.9975787,-90.0003941,2128,Illinois,IL
Randolph,40.0408417,-85.1925389,1888,Indiana,IN
Randolph,39.2870855,-92.5338105,1786,Missouri,MO
Randolph,35.6382587,-79.8508662,8204,North Carolina,NC
Randolph,38.5314507,-80.0343087,1860,West Virginia,WV
Rankin,32.1024314,-90.1358167,8303,Mississippi,MS
Ransom,46.4347001,-97.9195596,331,North Dakota,ND
Rapides,31.1232743,-92.8241046,9575,Louisiana,LA
Rappahannock,38.6456898,-78.2869532,702,Virginia,VA
Ravalli,45.7764448,-114.2955743,2594,Montana,MT
Rawlins,39.807589,-101.3453908,135,Kansas,KS
Ray,39.2245782,-94.1391265,1417,Missouri,MO
Reagan,31.2687262,-101.5420784,254,Texas,TX
Real,29.6747004,-100.0785879,247,Texas,TX
Red Lake,47.8930242,-96.2944979,266,Minnesota,MN
Red River,32.0487552,-93.316966,616,Louisiana,LA
Red River,33.4396584,-95.1403706,831,Texas,TX
Red Willow,40.0467714,-100.4296743,807,Nebraska,NE
Redwood,44.2462036,-95.4595917,1035,Minnesota,MN
Reeves,31.0049693,-103.7590646,925,Texas,TX
Refugio,28.1871183,-97.3822255,545,Texas,TX
Reno,37.7994307,-98.4749999,4401,Kansas,KS
Rensselaer,42.4835037,-73.7472545,12301,New York,NY
Renville,44.7887025,-95.3460577,1040,Minnesota,MN
Renville,48.7563217,-101.8136593,155,North Dakota,ND
Republic,39.7753289,-97.7662995,254,Kansas,KS
Reynolds,37.408644,-91.2368438,448,Missouri,MO
Rhea,35.4297867,-85.2095188,2375,Tennessee,TN
Rice,38.264697,-98.4235634,835,Kansas,KS
Rice,44.2310182,-93.443659,6013,Minnesota,MN
Rich,41.92378,-111.4123291,147,Utah,UT
Richardson,40.1743569,-95.9453322,557,Nebraska,NE
Richland,38.6777104,-88.2281246,1066,Illinois,IL
Richland,32.2592656,-91.848657,1479,Louisiana,LA
Richland,47.4896193,-104.4970945,716,Montana,MT
Richland,46.0525052,-97.1805402,1403,North Dakota,ND
Richland,40.6637236,-82.6144396,8566,Ohio,OH
Richland,34.0461616,-81.1065797,32445,South Carolina,SC
Richland,43.2292617,-90.2849151,1060,Wisconsin,WI
Richmond,33.279569,-82.1917912,19151,Georgia,GA
Richmond,40.509183,-74.2377853,32929,New York,NY
Richmond,34.9095965,-79.8219798,3387,North Carolina,NC
Richmond,37.9653007,-76.7710674,499,Virginia,VA
Richmond (city),37.5776762,-77.536969,16655,Virginia,VA
Riley,39.3109967,-96.8215333,7001,Kansas,KS
Ringgold,40.6174587,-94.3479437,270,Iowa,IA
Rio Arriba,36.3966334,-106.9985174,3178,New Mexico,NM
Rio Blanco,39.9402205,-108.6653685,471,Colorado,CO
Rio Grande,37.5754063,-106.6038087,773,Colorado,CO
Ripley,39.0194401,-85.2551127,2513,Indiana,IN
Ripley,36.5540148,-91.0741637,964,Missouri,MO
Ritchie,39.0584987,-81.182808,707,West Virginia,WV
Riverside,33.5476134,-117.3440401,187318,California,CA
Roane,35.8809184,-84.7200114,2860,Tennessee,TN
Roane,38.6151989,-81.4079854,804,West Virginia,WV
Roanoke,37.2140112,-80.2567738,4203,Virginia,VA
Roanoke (city),37.22286,-79.915191,5958,Virginia,VA
Roberts,45.2610091,-97.1902496,768,South Dakota,SD
Roberts,35.8307627,-100.7659049,42,Texas,TX
Robertson,38.5138262,-84.0637574,165,Kentucky,KY
Robertson,36.5718612,-87.1084987,4636,Tennessee,TN
Robertson,30.7430045,-96.5484362,1177,Texas,TX
Robeson,34.5769736,-79.2626955,11860,North Carolina,NC
Rock,43.5345818,-96.3895246,598,Minnesota,MN
Rock,42.4306689,-99.4935461,46,Nebraska,NE
Rock,42.6256836,-89.2331722,11487,Wisconsin,WI
Rock Island,41.392567,-90.954365,9815,Illinois,IL
Rockbridge,37.6598752,-79.5622741,648,Virginia,VA
Rockcastle,37.3691754,-84.4348724,1017,Kentucky,KY
Rockdale,33.6125047,-84.0515228,6797,Georgia,GA
Rockingham,42.8698392,-71.3878445,19808,New Hampshire,NH
Rockingham,36.3790512,-79.9693874,5962,North Carolina,NC
Rockingham,38.2260666,-78.824873,6360,Virginia,VA
Rockland,41.1487916,-74.1625223,23478,New York,NY
Rockwall,32.8571121,-96.4312104,5790,Texas,TX
Roger Mills,35.4729824,-99.9201633,217,Oklahoma,OK
Rogers,36.1580453,-95.5065493,5501,Oklahoma,OK
Rolette,48.6535206,-99.8740276,1258,North Dakota,ND
Rooks,39.2022931,-99.6167842,336,Kansas,KS
Roosevelt,48.1729327,-105.6995032,968,Montana,MT
Roosevelt,33.9157001,-103.8788324,1901,New Mexico,NM
Roscommon,44.3122375,-84.784698,1451,Michigan,MI
Roseau,48.7537975,-96.239203,1153,Minnesota,MN
Rosebud,45.2749271,-106.4401829,807,Montana,MT
