POINTID,ZIPCODE,LATITUDE,LONGITUDE,POINTTYPE,TESTCENTERID,TCTYPE,INSTITUTION,POPULATION
356535,70001,29.9837302,-90.1671999,ZIP,,,,1774
356536,70002,30.009843,-90.16303,TESTCENTER,2273612,HIGH SCHOOL,LUTHERAN HIGH SCHOOL,
356537,70002,30.0122227,-90.1625234,ZIP,,,,998
356538,70002,30.01,-90.16,TESTCENTER,2269803,HIGH SCHOOL,GRACE KING HIGH SCHOOL,
356539,70118,29.950352,-90.123598,TESTCENTER,2269973,HIGH SCHOOL,URSULINE ACADEMY,
356540,70118,29.950352,-90.123598,TESTCENTER,2271624,HIGH SCHOOL,SOPHIE B WRIGHT CHARTER HIGH SCH,
356541,70005,29.9994157,-90.1340645,ZIP,,,,1060
356542,70115,29.9239298,-90.1024839,ZIP,,,,1234
356543,70115,29.928863,-90.1005,TESTCENTER,2269812,HIGH SCHOOL,DE LA SALLE HIGH SCHOOL,
356544,70115,29.928863,-90.1005,TESTCENTER,2273055,OTHER,LUSHER CHARTER SCHOOL,
356545,70113,29.9430181,-90.0830731,ZIP,,,,413
356546,70058,29.9,-90.07,TESTCENTER,2269808,HIGH SCHOOL,WEST JEFFERSON HIGH SCHOOL,
356547,70053,29.9134215,-90.0532007,ZIP,,,,979
356548,70130,29.932438,-90.073949,TESTCENTER,2272937,HIGH SCHOOL,INTERNATIONAL HIGH SCHOOL,
356549,70130,29.937353,-90.0696485,ZIP,,,,436
356550,70125,29.9520723,-90.1033102,ZIP,,,,1482
356551,70119,29.98,-90.1,TESTCENTER,2269818,2 YR COMM COLLEGE,DELGADO COMMUNITY COLLEGE,
356552,70119,29.9751367,-90.0869437,ZIP,,,,2274
356553,70119,29.974552,-90.085156,TESTCENTER,2269816,HIGH SCHOOL,JESUIT HIGH SCHOOL,
356554,70119,29.974552,-90.085156,TESTCENTER,2269817,HIGH SCHOOL,WARREN EASTON CHARTER H S,
356555,70119,29.974552,-90.085156,TESTCENTER,2269819,HIGH SCHOOL,CABRINI HIGH SCHOOL,
356556,70124,30.007081,-90.109384,TESTCENTER,2268424,HIGH SCHOOL,MOUNT CARMEL ACADEMY,
356557,70124,30.0073794,-90.1039186,ZIP,,,,866
356558,70112,29.9570076,-90.0769354,ZIP,,,,208
356559,70116,29.9674401,-90.0647831,ZIP,,,,490
356560,70116,29.968608,-90.064614,TESTCENTER,2271360,HIGH SCHOOL,JOSEPH S CLARK HIGH SCHOOL,
356561,70119,29.98,-90.06,TESTCENTER,2269815,HIGH SCHOOL,SAINT AUGUSTINE HIGH SCHOOL,
356562,70122,30.005637,-90.064409,TESTCENTER,2269813,HIGH SCHOOL,MC DONOGH 35 SENIOR HIGH SCHOOL,
356563,70122,30.005637,-90.064409,TESTCENTER,2269814,HIGH SCHOOL,HOLY CROSS SCHOOL,
356564,70122,30.0134374,-90.0627977,ZIP,,,,2246
356565,70122,30,-90.05,TESTCENTER,2269821,HIGH SCHOOL,BROTHER MARTIN HIGH SCHOOL,
356566,70148,30.03,-90.06,TESTCENTER,2269826,4 YR COLLEGE/UNIVERSITY,UNIV OF NEW ORLEANS,
356567,70056,29.8873799,-90.0273125,ZIP,,,,2730
356568,70114,29.94,-90.04,TESTCENTER,2269811,HIGH SCHOOL,L B LANDRY HIGH SCHOOL,
356569,70114,29.9374451,-90.0323221,ZIP,,,,1643
356570,70114,29.937934,-90.033126,TESTCENTER,2274185,HIGH SCHOOL,L B LANDRY - O P WALKER PREP HS,
356571,70131,29.916811,-89.996033,TESTCENTER,2271459,HIGH SCHOOL,EDNA KARR SENIOR HIGH SCHOOL,
356572,70117,29.970298,-90.03124,TESTCENTER,2273344,HIGH SCHOOL,KIPP RENAISSANCE HIGH SCHOOL,
356573,70117,29.9681574,-90.0299615,ZIP,,,,1601
356574,70126,30.015341,-90.018913,TESTCENTER,2269825,4 YR COLLEGE/UNIVERSITY,SOUTHERN UNIVERSITY - NEW ORLEANS,
356575,70126,30.015341,-90.018913,TESTCENTER,2272318,HIGH SCHOOL,GEORGE WASHINGTON CARVER HIGH SCHOOL,
356576,70032,29.9586016,-89.9974775,ZIP,,,,217
356577,70131,29.906318,-89.9583421,ZIP,,,,2062
356578,70043,29.93,-89.95,TESTCENTER,2269806,HIGH SCHOOL,CHALMETTE HIGH SCHOOL,
356579,70043,29.9484136,-89.9626783,ZIP,,,,1103
356580,70075,29.9335318,-89.9219497,ZIP,,,,361
356581,70126,30.0182002,-90.0207237,ZIP,,,,1888
356582,70127,30.02365,-89.9778667,ZIP,,,,1701
356583,70128,30.0508463,-89.9560389,ZIP,,,,1469
356584,70471,30.386096,-90.076846,TESTCENTER,2269852,HIGH SCHOOL,FONTAINEBLEAU HIGH SCHOOL,
356585,70448,30.386096,-90.076846,TESTCENTER,2273321,HIGH SCHOOL,LAKESHORE HIGH SCHOOL,
356586,70471,30.4070384,-90.0634214,ZIP,,,,1668
356587,70471,30.38,-90.06,TESTCENTER,2269853,HIGH SCHOOL,MANDEVILLE HIGH SCHOOL,
356588,70448,30.3621797,-90.0394514,ZIP,,,,1648
356589,70092,29.8989401,-89.8952615,ZIP,,,,554
356590,70129,30.047984,-89.906206,TESTCENTER,2268051,HIGH SCHOOL,SARAH T REED HIGH SCHOOL,
356591,70129,30.080851,-89.813366,ZIP,,,,711
356592,70458,30.2618701,-89.7941887,ZIP,,,,2240
356593,70445,30.3753509,-89.9102915,ZIP,,,,647
356594,70460,30.2979574,-89.8406884,ZIP,,,,1570
356595,70461,30.26,-89.74,TESTCENTER,2269851,HIGH SCHOOL,NORTHSHORE HIGH SCHOOL,
356596,70461,30.272615,-89.729027,TESTCENTER,2274027,HIGH SCHOOL,POPE JOHN PAUL II HIGH SCHOOL,
356597,70461,30.2310912,-89.7169362,ZIP,,,,2213
356598,70458,30.278411,-89.771192,TESTCENTER,2273670,HIGH SCHOOL,SALMEN HIGH SCHOOL,
356599,70458,30.28,-89.77,TESTCENTER,2269850,HIGH SCHOOL,SLIDELL HIGH SCHOOL,
356600,70452,30.394448,-89.77315,TESTCENTER,2269848,HIGH SCHOOL,PEARL RIVER HIGH SCHOOL,
356601,39572,30.2513035,-89.6010198,ZIP,,,,101
356602,39520,30.2713081,-89.4817556,ZIP,,,,1143
356603,39520,30.324275,-89.397356,TESTCENTER,2268709,HIGH SCHOOL,SAINT STANISLAUS COLLEGE PREP,
356604,39576,30.2900816,-89.3832781,ZIP,,,,445
356605,39525,30.3819322,-89.3707836,ZIP,,,,444
356606,39556,30.38,-89.37,TESTCENTER,2267038,HIGH SCHOOL,HANCOCK HIGH SCHOOL,
356607,39560,30.3763526,-89.1727305,ZIP,,,,1205
356608,39560,30.35,-89.14,TESTCENTER,2267040,HIGH SCHOOL,LONG BEACH SENIOR HIGH SCHOOL,
356609,70433,30.4587524,-90.1563128,ZIP,,,,1940
356610,70433,30.487606,-90.095933,TESTCENTER,2269845,HIGH SCHOOL,SAINT PAULS SCHOOL,
356611,70435,30.536408,-90.107225,TESTCENTER,2269844,HIGH SCHOOL,COVINGTON HIGH SCHOOL,
356612,70435,30.5569915,-90.1066389,ZIP,,,,1100
356613,70420,30.4846866,-89.9530277,ZIP,,,,512
356614,70464,30.5511949,-89.9190077,ZIP,,,,12
356615,70431,30.6167524,-89.9673628,ZIP,,,,347
356616,70438,30.857735,-90.115479,TESTCENTER,2269846,HIGH SCHOOL,FRANKLINTON HIGH SCHOOL,
356617,70438,30.857735,-90.115479,TESTCENTER,2272912,HIGH SCHOOL,BOWLING GREEN SCHOOL,
356618,70438,30.8462245,-90.1113211,ZIP,,,,1360
356619,70452,30.4208523,-89.7992118,ZIP,,,,910
356620,70463,30.6583831,-89.903929,ZIP,,,,10
356621,39466,30.541796,-89.691021,TESTCENTER,2271945,JR HIGH/MIDDLE SCHOOL,PICAYUNE JUNIOR HIGH SCHOOL,
356622,39426,30.6552224,-89.6612595,ZIP,,,,1093
356623,70427,30.7441981,-89.9120793,ZIP,,,,1277
356624,70427,30.773303,-89.865329,TESTCENTER,2273951,HIGH SCHOOL,BOGALUSA HIGH SCHOOL,
356625,70426,30.9264973,-89.8586144,ZIP,,,,429
356626,70426,30.922406,-89.856714,TESTCENTER,2269843,HIGH SCHOOL,VARNADO HIGH SCHOOL,
356627,39667,31.124737,-90.1261641,ZIP,,,,937
356628,39641,31.3551992,-90.174857,ZIP,,,,313
356629,39643,31.2465494,-90.0142583,ZIP,,,,72
356630,39483,31.2427742,-89.9323484,ZIP,,,,436
356631,39656,31.4439012,-89.9317981,ZIP,,,,55
356632,39478,31.0541774,-89.8568097,ZIP,,,,164
356633,39429,31.255877,-89.799785,TESTCENTER,2267027,HIGH SCHOOL,COLUMBIA HIGH SCHOOL,
356634,39429,31.255877,-89.799785,TESTCENTER,2272659,HIGH SCHOOL,EAST MARION HIGH SCHOOL,
356635,39429,31.2393837,-89.763166,ZIP,,,,1169
356636,39466,30.5205127,-89.5859343,ZIP,,,,1884
356637,39556,30.4415234,-89.4402327,ZIP,,,,581
356638,39470,30.8228924,-89.5690095,ZIP,,,,1251
356639,39470,30.852362,-89.564751,TESTCENTER,2267033,2 YR COMM COLLEGE,PEARL RIVER COMMUNITY COLLEGE,
356640,39571,30.4200665,-89.2750429,ZIP,,,,905
356641,39503,30.4746116,-89.1528784,ZIP,,,,3009
356642,39561,30.702516,-89.1548832,ZIP,,,,118
356643,39573,30.76686,-89.139985,TESTCENTER,2267045,2 YR COMM COLLEGE,MISSISSIPPI GULF COAST CC PERKINS,
356644,39455,31.0118682,-89.4588071,ZIP,,,,714
356645,39455,31.053356,-89.454254,TESTCENTER,2273931,HIGH SCHOOL,LUMBERTON HIGH SCHOOL,
356646,39475,31.1534674,-89.4253597,ZIP,,,,871
356647,39482,31.3720219,-89.5791537,ZIP,,,,713
356648,39402,31.3337037,-89.4191753,ZIP,,,,2432
356649,39425,30.998852,-89.23372,TESTCENTER,2267025,HIGH SCHOOL,FORREST COUNTY AGRICULTURAL H S,
356650,39425,30.998852,-89.23372,TESTCENTER,2273500,HIGH SCHOOL,FORREST COUNTY AG H S,
356651,39402,31.309753,-89.37751,TESTCENTER,2267024,HIGH SCHOOL,OAK GROVE HIGH SCHOOL,
356652,39401,31.234112,-89.2658849,ZIP,,,,3076
356653,39401,31.314553,-89.306471,TESTCENTER,2267023,4 YR COLLEGE/UNIVERSITY,UNIV OF SOUTHERN MISSISSIPPI,
356654,39401,31.314553,-89.306471,TESTCENTER,2273822,2 YR COMM COLLEGE,PEARL RIVER COMMUNITY COLLEGE,
356655,39406,31.328445,-89.3345703,ZIP,,,,944
356656,39465,31.347181,-89.222239,TESTCENTER,2273296,HIGH SCHOOL,PETAL HIGH SCHOOL,
356657,39465,31.339572,-89.1881704,ZIP,,,,1599
356658,39501,30.3829664,-89.102426,ZIP,,,,1701
356659,39507,30.396248,-89.035347,TESTCENTER,2267037,2 YR COMM COLLEGE,MISSISSIPPI GULF COAST CC J DAVIS,
356660,39507,30.396248,-89.035347,TESTCENTER,2272896,HIGH SCHOOL,GULFPORT HIGH SCHOOL,
356661,39507,30.4004837,-89.0344657,ZIP,,,,910
356662,39531,30.403986,-88.9661827,ZIP,,,,1056
356663,39534,30.4074603,-88.9246306,ZIP,,,,876
356664,39564,30.4047703,-88.7712286,ZIP,,,,2544
356665,39553,30.398032,-88.641173,TESTCENTER,2267039,2 YR COMM COLLEGE,MISSISSIPPI GULF COAST C C,
356666,39567,30.3654461,-88.5401151,ZIP,,,,685
356667,39581,30.3571008,-88.4893234,ZIP,,,,895
356668,36528,30.2355001,-88.2362195,ZIP,,,,42
356669,36509,30.3930204,-88.2701781,ZIP,,,,170
356670,36523,30.3707982,-88.1907914,ZIP,,,,197
356671,39503,30.460105,-89.088552,TESTCENTER,2267036,HIGH SCHOOL,HARRISON CENTRAL HIGH SCHOOL,
356672,39503,30.460105,-89.088552,TESTCENTER,2271845,HIGH SCHOOL,WEST HARRISON HIGH SCHOOL,
356673,39574,30.6118475,-89.089935,ZIP,,,,1039
356674,39540,30.459729,-88.948864,TESTCENTER,2271635,HIGH SCHOOL,"D'IBERVILLE HIGH SCHOOL",
356675,39532,30.4930848,-88.9643175,ZIP,,,,2314
356676,39530,30.4098263,-88.8803043,ZIP,,,,500
356677,39540,30.4431016,-88.8972342,ZIP,,,,550
356678,39573,30.7309966,-89.0933975,ZIP,,,,972
356679,39577,30.9047292,-89.0864879,ZIP,,,,797
356680,39566,30.440433,-88.780099,TESTCENTER,2267042,HIGH SCHOOL,OCEAN SPRINGS HIGH SCHOOL,
356681,39564,30.440433,-88.780099,TESTCENTER,2272391,HIGH SCHOOL,ST MARTIN HIGH SCHOOL,
356682,39565,30.5870947,-88.7444625,ZIP,,,,1473
356683,39553,30.4107971,-88.6449967,ZIP,,,,1227
356684,39425,31.0603571,-89.0801317,ZIP,,,,118
356685,39462,31.130907,-89.028611,TESTCENTER,2267032,HIGH SCHOOL,PERRY CENTRAL HIGH SCHOOL,
356686,39423,31.1704952,-88.9151193,ZIP,,,,221
356687,39462,31.234012,-89.0566214,ZIP,,,,99
356688,39476,31.3869692,-88.8669291,ZIP,,,,552
356689,39456,31.0600697,-88.8237026,ZIP,,,,113
356690,39451,31.1771999,-88.6216609,ZIP,,,,297
356691,39461,31.2057888,-88.7327076,ZIP,,,,43
356692,39563,30.41,-88.54,TESTCENTER,2267041,HIGH SCHOOL,MOSS POINT HIGH SCHOOL,
356693,39563,30.4217495,-88.5230818,ZIP,,,,998
356694,39567,30.530301,-88.516472,TESTCENTER,2267043,HIGH SCHOOL,PASCAGOULA HIGH SCHOOL,
356695,39562,30.5466824,-88.4894517,ZIP,,,,1323
356696,36541,30.4895354,-88.3441062,ZIP,,,,1203
356697,39452,30.866722,-88.593391,TESTCENTER,2267031,HIGH SCHOOL,GEORGE COUNTY HIGH SCHOOL,
356698,39452,30.8739654,-88.6019955,ZIP,,,,2114
356699,36587,30.8442379,-88.3512426,ZIP,,,,996
356700,36568,30.5119258,-88.2726402,ZIP,,,,9
356701,36544,30.480241,-88.239563,TESTCENTER,2272402,HIGH SCHOOL,ALMA BRYANT HIGH SCHOOL,
356702,36544,30.479701,-88.2300885,ZIP,,,,1043
356703,36695,30.6283848,-88.2803033,ZIP,,,,3020
356704,36608,30.67,-88.25,TESTCENTER,2266782,HIGH SCHOOL,BAKER HIGH SCHOOL,
356705,36582,30.5098772,-88.1730014,ZIP,,,,1707
356706,36582,30.54,-88.18,TESTCENTER,2266778,HIGH SCHOOL,THEODORE HIGH SCHOOL,
356707,36619,30.5960868,-88.1966366,ZIP,,,,1058
356708,36693,30.6256979,-88.1497463,ZIP,,,,1128
356709,36609,30.6602477,-88.1634795,ZIP,,,,1533
356710,36609,30.660527,-88.161806,TESTCENTER,2271856,HIGH SCHOOL,MOBILE CHRISTIAN SCHOOL,
356711,36605,30.6045471,-88.0878243,ZIP,,,,2638
356712,36606,30.668786,-88.1058735,ZIP,,,,1262
356713,36606,30.67,-88.1,TESTCENTER,2266780,HIGH SCHOOL,MURPHY HIGH SCHOOL,
356714,36608,30.6815029,-88.3002125,ZIP,,,,2905
356715,36608,30.69,-88.23,TESTCENTER,2266783,HIGH SCHOOL,FAITH ACADEMY,
356716,36575,30.7691638,-88.2733869,ZIP,,,,1357
356717,36608,30.69636,-88.187784,TESTCENTER,2273354,HIGH SCHOOL,MURPHY HS AT CLARK SHAW MAGNET SCH,
356718,36688,30.69,-88.18,TESTCENTER,2266784,4 YR COLLEGE/UNIVERSITY,UNIV OF SOUTH ALABAMA,
356719,36688,30.6961562,-88.182096,ZIP,,,,299
356720,36618,30.7369017,-88.1697957,ZIP,,,,1289
356721,36607,30.69856,-88.1057597,ZIP,,,,412
356722,36617,30.7160264,-88.0957074,ZIP,,,,1161
356723,36617,30.714522,-88.091796,TESTCENTER,2272173,HIGH SCHOOL,JOHN L LEFLORE HIGH SCHOOL,
356724,36612,30.752882,-88.1131354,ZIP,,,,404
356725,36613,30.8098409,-88.1874501,ZIP,,,,1107
356726,36571,30.833197,-88.093387,TESTCENTER,2272126,HIGH SCHOOL,SARALAND HIGH SCHOOL,
356727,36571,30.8546759,-88.1099656,ZIP,,,,911
356728,39451,31.123825,-88.559546,TESTCENTER,2270377,HIGH SCHOOL,GREENE COUNTY HIGH SCHOOL,
356729,39362,31.3909598,-88.541129,ZIP,,,,213
356730,36584,31.1990956,-88.3887391,ZIP,,,,62
356731,36539,31.3486136,-88.380629,ZIP,,,,72
356732,36522,31.0909455,-88.2753549,ZIP,,,,564
356733,36522,31.09,-88.23,TESTCENTER,2266770,HIGH SCHOOL,CITRONELLE HIGH SCHOOL,
356734,36521,30.9649864,-88.1773295,ZIP,,,,428
356735,36529,31.2753614,-88.2287873,ZIP,,,,45
356736,36583,31.3673186,-88.1950022,ZIP,,,,42
356737,39654,31.5449437,-90.1366809,ZIP,,,,396
356738,39654,31.523776,-90.12796,TESTCENTER,2268431,HIGH SCHOOL,LAWRENCE COUNTY HIGH SCHOOL,
356739,39663,31.5948926,-90.0381613,ZIP,,,,208
356740,39082,31.9418437,-90.120075,ZIP,,,,101
356741,39140,31.7492585,-90.0202363,ZIP,,,,146
356742,39149,31.8319645,-90.0106488,ZIP,,,,170
356743,39427,31.4801299,-89.8145425,ZIP,,,,81
356744,39474,31.605655,-89.873497,TESTCENTER,2267035,HIGH SCHOOL,PRENTISS HIGH SCHOOL,
356745,39474,31.6126089,-89.8551695,ZIP,,,,460
356746,39421,31.492362,-89.721243,ZIP,,,,240
356747,39114,31.9518362,-89.8245872,ZIP,,,,713
356748,39114,31.949425,-89.809494,TESTCENTER,2272970,2 YR COMM COLLEGE,COPIAH-LINCOLN COMMUNITY COLLEGE,
356749,39114,31.949425,-89.809494,TESTCENTER,2273809,HIGH SCHOOL,SIMPSON COUNTY ACADEMY,
356750,39119,31.7515492,-89.6707769,ZIP,,,,442
356751,39111,31.8966347,-89.7180922,ZIP,,,,765
356752,39073,32.1024314,-90.1358167,ZIP,,,,1361
356753,39073,32.153002,-90.121672,TESTCENTER,2266991,HIGH SCHOOL,MC LAURIN HIGH SCHOOL,
356754,39148,32.153002,-90.12167,TESTCENTER,2267000,HIGH SCHOOL,PINEY WOODS COUNTRY LIFE SCHOOL,
356755,39218,32.215224,-90.156231,TESTCENTER,2271542,HIGH SCHOOL,RICHLAND HIGH SCHOOL,
356756,39218,32.2304125,-90.1596215,ZIP,,,,475
356757,39193,32.2344753,-90.0793326,ZIP,,,,42
356758,39044,32.0293034,-89.9746678,ZIP,,,,407
356759,39202,32.3111135,-90.1709823,ZIP,,,,850
356760,39216,32.3338569,-90.1596473,ZIP,,,,171
356761,39206,32.3724025,-90.1724549,ZIP,,,,1728
356762,39211,32.373924,-90.129297,TESTCENTER,2267010,4 YR COLLEGE/UNIVERSITY,BELHAVEN UNIVERSITY,
356763,39211,32.373924,-90.129297,TESTCENTER,2267011,HIGH SCHOOL,JACKSON ACADEMY,
356764,39211,32.3721339,-90.1226046,ZIP,,,,1489
356765,39208,32.2597745,-90.0919404,ZIP,,,,1902
356766,39208,32.276837,-90.102714,TESTCENTER,2267009,HIGH SCHOOL,PEARL HIGH SCHOOL,
356767,39232,32.3306615,-90.0917922,ZIP,,,,306
356768,39174,32.39,-90.15,TESTCENTER,2267003,4 YR COLLEGE/UNIVERSITY,TOUGALOO COLLEGE,
356769,39174,32.4014776,-90.1595138,ZIP,,,,268
356770,39157,32.4258743,-90.1698523,ZIP,,,,1537
356771,39157,32.412165,-90.120697,TESTCENTER,2271949,2 YR COMM COLLEGE,HOLMES COMMUNITY COLLEGE,
356772,39110,32.5041991,-90.1472422,ZIP,,,,2423
356773,39110,32.467065,-90.108744,TESTCENTER,2273301,HIGH SCHOOL,MADISON RIDGELAND ACADEMY,
356774,39042,32.26,-89.98,TESTCENTER,2266986,HIGH SCHOOL,BRANDON HIGH SCHOOL,
356775,39047,32.4211148,-89.9455007,ZIP,,,,1956
356776,39062,31.9850948,-89.8983094,ZIP,,,,35
356777,39042,32.1975477,-89.8950058,ZIP,,,,2206
356778,39145,32.344663,-89.7943587,ZIP,,,,361
356779,39117,32.2962414,-89.6569516,ZIP,,,,727
356780,39428,31.6510531,-89.5728402,ZIP,,,,776
356781,39479,31.5292633,-89.4581758,ZIP,,,,406
356782,39116,31.8964412,-89.5382537,ZIP,,,,167
356783,39168,31.8318777,-89.4118232,ZIP,,,,522
356784,39459,31.4897861,-89.3045751,ZIP,,,,232
356785,39480,31.7115099,-89.3150935,ZIP,,,,187
356786,39437,31.579663,-89.223073,TESTCENTER,2267028,2 YR COMM COLLEGE,JONES COUNTY JUNIOR COLLEGE,
356787,39437,31.5799259,-89.218571,ZIP,,,,1253
356788,39440,31.6932125,-89.1472446,ZIP,,,,1506
356789,39440,31.705444,-89.131155,TESTCENTER,2267030,HIGH SCHOOL,LAUREL HIGH SCHOOL,
356790,39481,31.8683855,-89.2381361,ZIP,,,,123
356791,39422,31.944939,-89.233768,TESTCENTER,2267672,HIGH SCHOOL,BAY SPRINGS HIGH SCHOOL,
356792,39422,31.9593128,-89.2577078,ZIP,,,,398
356793,39152,32.207475,-89.5854736,ZIP,,,,91
356794,39153,32.0451334,-89.4900459,ZIP,,,,264
356795,39117,32.436105,-89.551222,TESTCENTER,2266998,HIGH SCHOOL,MORTON HIGH SCHOOL,
356796,39074,32.346999,-89.467201,TESTCENTER,2266992,HIGH SCHOOL,FOREST HIGH SCHOOL,
356797,39074,32.393704,-89.4780066,ZIP,,,,1184
356798,39338,32.1067424,-89.230937,ZIP,,,,253
356799,39092,32.3195476,-89.362401,ZIP,,,,200
356800,39092,32.345909,-89.341354,TESTCENTER,2272889,HIGH SCHOOL,LAKE ATTENDANCE CENTER,
356801,39336,32.3006012,-89.2621996,ZIP,,,,66
356802,39057,32.4908544,-89.2844275,ZIP,,,,208
356803,39345,32.324448,-89.183951,TESTCENTER,2273279,HIGH SCHOOL,NEWTON HIGH SCHOOL,
356804,39046,32.632163,-89.9839334,ZIP,,,,2042
356805,39179,32.8024401,-90.0969353,ZIP,,,,89
356806,39146,32.8758969,-89.9949101,ZIP,,,,238
356807,39079,32.972133,-89.982145,TESTCENTER,2266995,2 YR COMM COLLEGE,HOLMES COMMUNITY COLLEGE,
356808,39094,32.5862502,-89.6631563,ZIP,,,,312
356809,39045,32.794832,-89.892838,TESTCENTER,2266987,HIGH SCHOOL,VELMA JACKSON HIGH SCHOOL,
356810,39045,32.819535,-89.784552,ZIP,,,,118
356811,39079,32.935327,-89.8985496,ZIP,,,,379
356812,39160,32.9924118,-89.7648003,ZIP,,,,203
356813,39095,33.1296048,-90.0871207,ZIP,,,,600
356814,39095,33.125043,-90.055674,TESTCENTER,2267897,HIGH SCHOOL,HOLMES COUNTY CENTRAL HIGH SCHOOL,
356815,38930,33.515884,-90.172589,TESTCENTER,2266982,HIGH SCHOOL,GREENWOOD HIGH SCHOOL,
356816,38930,33.515884,-90.172589,TESTCENTER,2273872,HIGH SCHOOL,PILLOW ACADEMY,
356817,38930,33.538034,-90.1544087,ZIP,,,,1861
356818,38923,33.3885674,-89.9885887,ZIP,,,,96
356819,39063,33.1166739,-89.8974892,ZIP,,,,266
356820,39192,33.1836395,-89.7622338,ZIP,,,,142
356821,38947,33.5338415,-89.8985491,ZIP,,,,37
356822,38943,33.5399015,-89.845569,ZIP,,,,31
356823,39176,33.3060785,-89.7683268,ZIP,,,,130
356824,38967,33.4573988,-89.7324528,ZIP,,,,567
356825,38967,33.485753,-89.727655,TESTCENTER,2266984,HIGH SCHOOL,WINONA HIGH SCHOOL,
356826,39189,32.6080033,-89.4001491,ZIP,,,,926
356827,39051,32.788635,-89.535274,TESTCENTER,2274010,HIGH SCHOOL,LEAKE CENTRAL HIGH SCHOOL,
356828,39090,33.002016,-89.5438979,ZIP,,,,875
356829,39051,32.778076,-89.490169,ZIP,,,,1193
356830,39359,32.5678238,-89.3335707,ZIP,,,,18
356831,39090,33.0446,-89.572351,TESTCENTER,2267764,HIGH SCHOOL,KOSCIUSKO HIGH SCHOOL,
356832,39067,33.152587,-89.494707,TESTCENTER,2267812,HIGH SCHOOL,ETHEL HIGH SCHOOL,
356833,39067,33.1100827,-89.4437816,ZIP,,,,95
356834,39747,33.4092395,-89.5545533,ZIP,,,,162
356835,39745,33.2965464,-89.451227,ZIP,,,,43
356836,39745,33.338319,-89.394585,TESTCENTER,2272997,HIGH SCHOOL,FRENCH CAMP ACADEMY,
356837,39767,33.4755089,-89.4487146,ZIP,,,,57
356838,39108,33.1493485,-89.3385321,ZIP,,,,140
356839,39772,33.295116,-89.3043089,ZIP,,,,135
356840,39735,33.351684,-89.20139,TESTCENTER,2267050,HIGH SCHOOL,CHOCTAW COUNTY HIGH SCHOOL,
356841,39735,33.3531689,-89.1874251,ZIP,,,,285
356842,39752,33.5226074,-89.1507482,ZIP,,,,156
356843,39464,31.4919961,-89.08394,ZIP,,,,173
356844,39443,31.7167214,-89.0781543,ZIP,,,,1458
356845,39477,31.7882722,-89.0338017,ZIP,,,,35
356846,39439,31.8491711,-89.0139861,ZIP,,,,347
356847,39439,31.882031,-88.998052,TESTCENTER,2267029,HIGH SCHOOL,HEIDELBERG HIGH SCHOOL,
356848,39366,31.9438183,-88.918617,ZIP,,,,109
356849,39367,31.675447,-88.678221,TESTCENTER,2267022,HIGH SCHOOL,WAYNE COUNTY HIGH SCHOOL,
356850,39367,31.6768738,-88.6658599,ZIP,,,,1143
356851,39360,31.8648143,-88.7540174,ZIP,,,,291
356852,39348,32.0152926,-89.0326721,ZIP,,,,63
356853,39356,32.1342119,-89.0219729,ZIP,,,,36
356854,39347,32.0604435,-88.9420042,ZIP,,,,77
356855,39345,32.2917892,-89.1218991,ZIP,,,,460
356856,39332,32.3043001,-88.9988573,ZIP,,,,149
356857,39327,32.435798,-89.116832,TESTCENTER,2267015,2 YR COMM COLLEGE,EAST CENTRAL COMMUNITY COLLEGE,
356858,39327,32.4460953,-89.1185538,ZIP,,,,536
356859,39323,32.3522565,-88.9237584,ZIP,,,,93
356860,39330,32.156266,-88.84735,TESTCENTER,2267016,HIGH SCHOOL,ENTERPRISE HIGH SCHOOL,
356861,39330,32.1807973,-88.8433937,ZIP,,,,192
356862,39363,32.1270536,-88.7654806,ZIP,,,,145
356863,39355,32.066845,-88.678803,TESTCENTER,2267021,HIGH SCHOOL,QUITMAN HIGH SCHOOL,
356864,39355,32.0547312,-88.6246491,ZIP,,,,471
356865,39307,32.334866,-88.796844,ZIP,,,,1540
356866,39307,32.373591,-88.743598,TESTCENTER,2267014,2 YR COMM COLLEGE,MERIDIAN COMMUNITY COLLEGE,
356867,39305,32.39,-88.7,TESTCENTER,2267013,HIGH SCHOOL,MERIDIAN HIGH SCHOOL,
356868,39305,32.440129,-88.678322,TESTCENTER,2267516,HIGH SCHOOL,NORTHEAST LAUDERDALE HIGH SCHOOL,
356869,39305,32.4630287,-88.7147211,ZIP,,,,1263
356870,39342,32.4244956,-88.6483378,ZIP,,,,94
356871,39322,31.5354691,-88.5036955,ZIP,,,,156
356872,36908,31.8705381,-88.3911316,ZIP,,,,142
356873,36915,31.9550908,-88.3587287,ZIP,,,,48
356874,36518,31.4593033,-88.2840405,ZIP,,,,205
356875,36518,31.487638,-88.269887,TESTCENTER,2271131,HIGH SCHOOL,WASHINGTON COUNTY HIGH SCHOOL,
356876,36558,31.6081435,-88.3163706,ZIP,,,,297
356877,36569,31.5424776,-88.0912944,ZIP,,,,64
356878,36538,31.6570529,-88.1432714,ZIP,,,,32
356879,36919,31.7690518,-88.2828619,ZIP,,,,150
356880,36908,31.866602,-88.326514,TESTCENTER,2271819,HIGH SCHOOL,SOUTHERN CHOCTAW HIGH SCHOOL,
