COUNTY,LAT,LONG,POPULATION,STATE,STATE_ABBREVIATION,ID2
Harrison,38.5296396,-84.39024549999999,1308,Kentucky,KY,21097
Harrison,30.3763526,-89.1727305,14065,Mississippi,MS,28047
Harrison,40.253201399999995,-94.19287890000001,508,Missouri,MO,29081
Harrison,40.1902661,-81.2763282,1025,Ohio,OH,39067
Harrison,32.5132765,-94.54884609999999,3811,Texas,TX,48203
Harrison,39.287032,-80.5644308,4692,West Virginia,WV,54033
Harrisonburg (city),38.4036446,-78.87512480000001,7069,Virginia,VA,51165
Hart,34.3809132,-83.03069649999999,1142,Georgia,GA,13147
Hart,37.3064669,-86.096497,1190,Kentucky,KY,21099
Hartford,41.5626709,-72.9332709,60533,Connecticut,CT,09003
Hartley,35.8634467,-102.3677218,99,Texas,TX,48205
Harvey,38.007931899999996,-97.67590729999999,2657,Kansas,KS,20079
Haskell,37.5221783,-101.0034991,360,Kansas,KS,20081
Haskell,35.120749100000005,-95.2426625,918,Oklahoma,OK,40061
Haskell,33.0497685,-99.9189632,352,Texas,TX,48207
Hawkins,36.3561194,-83.21071529999999,3424,Tennessee,TN,47073
Hayes,40.5706592,-101.0144036,38,Nebraska,NE,31085
Hays,30.034449199999997,-98.1427764,15069,Texas,TX,48209
Haywood,35.5050204,-83.12068909999999,3430,North Carolina,NC,37087
Haywood,35.4778559,-89.33028359999999,1264,Tennessee,TN,47075
Heard,33.2818946,-85.1338437,754,Georgia,GA,13149
Hemphill,35.9082574,-100.28533759999999,262,Texas,TX,48211
Hempstead,33.6524973,-93.8122939,1431,Arkansas,AR,05057
Henderson,40.681929600000004,-91.0398909,414,Illinois,IL,17071
Henderson,37.6865115,-87.5316717,2775,Kentucky,KY,21101
Henderson,35.3826414,-82.65068690000001,5401,North Carolina,NC,37089
Henderson,35.5974554,-88.50605490000001,1656,Tennessee,TN,47077
Henderson,32.3666864,-96.24503940000001,5622,Texas,TX,48257
Hendricks,39.679042100000004,-86.67878320000001,9229,Indiana,IN,18063
Hendry,26.567132399999995,-81.40670779999999,3405,Florida,FL,12051
Hennepin,44.9081073,-93.7215587,73159,Minnesota,MN,27053
Henrico,37.6464315,-77.624235,15089,Virginia,VA,51087
Henry,31.366306199999997,-85.3103721,1150,Alabama,AL,01067
Henry,33.4041467,-84.30735,18054,Georgia,GA,13151
Henry,41.2577452,-90.3877797,3521,Illinois,IL,17073
Henry,39.8113995,-85.5124656,3396,Indiana,IN,18065
Henry,40.7987435,-91.7114547,1432,Iowa,IA,19111
Henry,38.395535100000004,-85.274186,1201,Kentucky,KY,21103
Henry,38.28145120000001,-93.98950699999999,1432,Missouri,MO,29083
Henry,41.1853343,-84.1751158,1973,Ohio,OH,39069
Henry,36.1681093,-88.2680624,1898,Tennessee,TN,47079
Henry,36.5848842,-80.051921,2343,Virginia,VA,51141
Herkimer,42.8641347,-75.1681327,4769,New York,NY,36043
Hernando,28.486760600000004,-82.6330206,7226,Florida,FL,12053
Hertford,36.2900658,-76.9931848,1925,North Carolina,NC,37091
Hettinger,46.518902399999995,-102.9362942,142,North Dakota,ND,38087
Hickman,36.685747799999994,-88.9913973,225,Kentucky,KY,21105
Hickman,35.74473029999999,-87.558144,1755,Tennessee,TN,47081
Hickory,37.9302728,-93.4893443,413,Missouri,MO,29085
Hidalgo,31.844205699999996,-108.9825237,384,New Mexico,NM,35023
Hidalgo,26.253726500000003,-98.56719050000001,69478,Texas,TX,48215
Highland,39.0425057,-83.7521615,2912,Ohio,OH,39071
Highland,38.3845648,-79.64775829999999,108,Virginia,VA,51091
Highlands,27.044099499999998,-81.4027665,5365,Florida,FL,12055
Hill,48.5950812,-110.5642618,1366,Montana,MT,30041
Hill,31.9597007,-97.3304213,2308,Texas,TX,48217
Hillsborough,27.6904005,-82.4600814,81737,Florida,FL,12057
Hillsborough,42.9773389,-71.9978207,27723,New Hampshire,NH,33011
Hillsdale,41.8466824,-84.75978420000001,3365,Michigan,MI,26059
Hinds,32.0907185,-90.6312353,20865,Mississippi,MS,28049
Hinsdale,38.0128349,-107.29941799999999,18,Colorado,CO,08053
Hitchcock,40.12871079999999,-101.2552012,182,Nebraska,NE,31087
Hocking,39.389719,-82.6238233,1922,Ohio,OH,39073
Hockley,33.4342432,-102.4884012,2033,Texas,TX,48219
Hodgeman,38.1018601,-100.0184551,125,Kansas,KS,20083
Hoke,34.9924066,-79.2426421,2335,North Carolina,NC,37093
Holmes,30.6386255,-85.962701,1518,Florida,FL,12131
Holmes,33.215516,-90.2451183,1965,Mississippi,MS,28051
Holmes,40.5347028,-82.1688182,2371,Ohio,OH,39075
Holt,40.0015408,-95.19366579999999,255,Missouri,MO,29087
Holt,42.6329615,-99.1281895,683,Nebraska,NE,31089
Hood,32.3626492,-97.9243536,3251,Texas,TX,48221
Hood River,45.5685032,-122.04470959999999,1558,Oregon,OR,41051
Hooker,42.165865999999994,-101.2150364,52,Nebraska,NE,31031
Hopewell (city),37.274749299999996,-77.2274072,2050,Virginia,VA,51149
Hopkins,37.179537100000005,-87.69269890000001,2970,Kentucky,KY,21107
Hopkins,33.0141897,-95.46093520000001,2447,Texas,TX,48223
Horry,33.9260984,-79.2555827,16299,South Carolina,SC,45051
Hot Spring,34.4393065,-93.3428433,2234,Arkansas,AR,05051
Hot Springs,43.7266469,-108.4721304,250,Wyoming,WY,56017
Houghton,46.529390299999996,-88.73155440000001,3555,Michigan,MI,26061
Houston,31.204572499999998,-85.4960041,6535,Alabama,AL,01069
Houston,32.3358366,-83.74100279999999,10081,Georgia,GA,13153
Houston,43.5086623,-91.38522900000001,1366,Minnesota,MN,27055
Houston,36.3242598,-87.89285090000001,553,Tennessee,TN,47083
Houston,31.092366700000003,-95.499937,1591,Texas,TX,48225
Howard,33.7444392,-93.91018580000001,1055,Arkansas,AR,05057
Howard,40.429421000000005,-86.2757327,5668,Indiana,IN,18067
Howard,43.3868531,-92.53843940000002,727,Iowa,IA,19089
Howard,39.174938,-76.96908499999999,19024,Maryland,MD,24027
Howard,39.030099799999995,-92.84010079999999,792,Missouri,MO,29089
Howard,41.112899299999995,-98.7014157,421,Nebraska,NE,31093
Howard,32.408046999999996,-101.6517318,2571,Texas,TX,48227
Howell,36.5949432,-92.130859,2774,Missouri,MO,29153
Hubbard,47.0274997,-95.09857629999999,1045,Minnesota,MN,27057
Hudson,40.7435949,-74.15491259999999,37526,New Jersey,NJ,34017
Hudspeth,31.333177199999998,-105.90254579999998,314,Texas,TX,48229
Huerfano,37.4916667,-105.1115597,394,Colorado,CO,08055
Hughes,34.939752,-96.3433848,944,Oklahoma,OK,40063
Hughes,44.527600299999996,-100.3090368,1063,South Dakota,SD,46065
Humboldt,40.523099200000004,-124.3264209,9533,California,CA,06023
Humboldt,42.7102281,-94.4523868,644,Iowa,IA,19151
Humboldt,41.1693395,-118.2639162,1242,Nevada,NV,32013
Humphreys,32.9890666,-90.60766579999999,742,Mississippi,MS,28053
Humphreys,35.9923566,-87.9480305,1339,Tennessee,TN,47085
Hunt,32.924199800000004,-96.10981109999999,5686,Texas,TX,48231
Hunterdon,40.4292239,-74.9790646,8695,New Jersey,NJ,34019
Huntingdon,40.210954,-78.17307659999999,3062,Pennsylvania,PA,42061
Huntington,40.8313783,-85.628114,3163,Indiana,IN,18069
Huron,43.7304776,-83.3859038,2038,Michigan,MI,26063
Huron,41.2463166,-82.84659909999999,5174,Ohio,OH,39147
Hutchinson,43.4744154,-98.0448484,478,South Dakota,SD,46067
Hutchinson,35.6128284,-101.5473772,1581,Texas,TX,48065
Hyde,35.3864143,-76.2858565,242,North Carolina,NC,37095
Hyde,44.5173244,-99.6125954,73,South Dakota,SD,46069
Iberia,29.8999687,-91.903251,5574,Louisiana,LA,22045
Iberville,30.310055300000002,-91.4397634,2470,Louisiana,LA,22047
Ida,42.320792,-95.619612,423,Iowa,IA,19093
Idaho,45.9196318,-116.51156529999999,834,Idaho,ID,16049
Imperial,32.7377054,-115.93220020000001,14683,California,CA,06025
Independence,35.6010374,-91.7443886,2372,Arkansas,AR,05063
Indian River,27.683533100000002,-80.7077174,8014,Florida,FL,12061
Indiana,40.500367,-79.43995100000001,8740,Pennsylvania,PA,42063
Ingham,42.446231700000006,-84.5550609,28058,Michigan,MI,26065
Inyo,36.5563866,-118.05422069999999,1140,California,CA,06027
Ionia,42.8343711,-85.25858459999999,4551,Michigan,MI,26067
Iosco,44.25118320000001,-83.8141843,1436,Michigan,MI,26069
Iowa,41.712540399999995,-92.28449350000001,1139,Iowa,IA,19095
Iowa,42.85980870000001,-90.3780451,1354,Wisconsin,WI,55049
Iredell,35.565694799999996,-80.8983348,11148,North Carolina,NC,37097
Irion,31.272551,-101.1727834,125,Texas,TX,48235
Iron,46.0651225,-88.62201759999999,624,Michigan,MI,26071
Iron,37.7207335,-91.1266418,748,Missouri,MO,29093
Iron,37.574205,-113.56912009999999,4569,Utah,UT,49053
Iron,46.495208399999996,-90.49122990000001,326,Wisconsin,WI,55051
Iroquois,40.6723523,-88.11953790000001,2118,Illinois,IL,17075
Irwin,31.5654658,-83.263747,532,Georgia,GA,13155
Isabella,43.51385820000001,-85.04759920000001,8925,Michigan,MI,26073
Isanti,45.672309000000006,-93.4363639,2371,Minnesota,MN,27059
Island,48.092397399999996,-122.57653729999998,4615,Washington,WA,53029
Isle of Wight,36.7373896,-76.84051109999999,2338,Virginia,VA,51093
Issaquena,32.9138344,-91.017222,84,Mississippi,MS,28055
Itasca,47.6136028,-94.2387077,2860,Minnesota,MN,27061
Itawamba,34.0999521,-88.5494762,2456,Mississippi,MS,28081
Izard,36.13412329999999,-92.1803085,764,Arkansas,AR,05065
Jack,33.0146393,-98.0531903,583,Texas,TX,48237
Jackson,34.4887684,-86.15010140000001,3830,Alabama,AL,01095
Jackson,35.3964912,-91.22656500000001,918,Arkansas,AR,05067
Jackson,40.672887599999996,-106.3415656,67,Colorado,CO,08057
Jackson,30.9224256,-85.5261904,3222,Florida,FL,12063
Jackson,34.1303583,-83.7972042,5284,Georgia,GA,13157
Jackson,37.746447100000005,-89.56071109999999,5642,Illinois,IL,17077
Jackson,38.788526700000006,-86.1063409,2908,Indiana,IN,18071
Jackson,42.1316845,-90.88864190000001,1347,Iowa,IA,19097
Jackson,39.4905157,-95.9762682,912,Kansas,KS,20085
Jackson,37.448818100000004,-84.0901327,932,Kentucky,KY,21109
Jackson,32.220630699999994,-92.6768902,1074,Louisiana,LA,22049
Jackson,42.391636299999995,-84.6882968,11585,Michigan,MI,26075
Jackson,43.707031,-95.3248268,589,Minnesota,MN,27063
Jackson,30.4047703,-88.7712286,9145,Mississippi,MS,28059
Jackson,38.873529,-94.5940202,45025,Missouri,MO,29095
Jackson,35.0494616,-83.09336490000001,3545,North Carolina,NC,37099
Jackson,38.880771700000004,-82.5937287,2156,Ohio,OH,39079
Jackson,34.4866915,-99.6642438,1974,Oklahoma,OK,40065
Jackson,42.1521475,-123.05749890000001,13172,Oregon,OR,41029
Jackson,43.5937923,-101.95554659999999,227,South Dakota,SD,46071
Jackson,36.275932700000006,-85.7359152,505,Tennessee,TN,47087
Jackson,28.775163899999995,-96.6589314,922,Texas,TX,48239
Jackson,38.78797470000001,-81.8100312,1999,West Virginia,WV,54035
Jackson,44.2990711,-91.1147854,1167,Wisconsin,WI,55053
James City,37.395756899999995,-76.82510970000001,6950,Virginia,VA,51095
Jasper,33.1337465,-83.6469961,958,Georgia,GA,13169
Jasper,39.03704129999999,-88.30689740000001,568,Illinois,IL,17079
Jasper,40.7559092,-87.1645673,2834,Indiana,IN,18073
Jasper,41.5769685,-93.24196009999999,2212,Iowa,IA,19099
Jasper,31.8683855,-89.23813609999999,1329,Mississippi,MS,28061
Jasper,37.02169129999999,-94.5108993,9442,Missouri,MO,29145
Jasper,32.2267757,-81.05787629999999,1625,South Carolina,SC,45053
Jasper,30.3270017,-94.051956,2276,Texas,TX,48241
Jay,40.337508299999996,-85.16084520000001,1630,Indiana,IN,18075
Jeff Davis,31.722069800000003,-82.75882179999999,1037,Georgia,GA,13161
Jeff Davis,30.59127,-104.6601571,187,Texas,TX,48243
Jefferson,33.2843517,-87.09487800000001,46469,Alabama,AL,01125
Jefferson,34.266257700000004,-92.145362,5996,Arkansas,AR,05069
Jefferson,39.6344216,-105.4402447,34941,Colorado,CO,08019
Jefferson,30.357712199999998,-83.98858340000001,766,Florida,FL,12065
Jefferson,32.8889798,-82.510648,1207,Georgia,GA,13163
Jefferson,43.988862700000006,-112.56860159999998,2109,Idaho,ID,16051
Jefferson,38.1684155,-89.12037109999999,2514,Illinois,IL,17081
Jefferson,38.7923805,-85.62511579999999,2470,Indiana,IN,18077
Jefferson,41.021230100000004,-92.1593647,902,Iowa,IA,19101
Jefferson,39.0937697,-95.5341863,1325,Kansas,KS,20087
Jefferson,38.0784579,-85.8531189,49317,Kentucky,KY,21111
Jefferson,29.214731899999997,-90.0275462,27046,Louisiana,LA,22051
Jefferson,31.6861604,-91.0432491,867,Mississippi,MS,28063
Jefferson,38.113945,-90.7270865,13717,Missouri,MO,29221
Jefferson,45.8516184,-112.1914205,819,Montana,MT,30043
Jefferson,40.3139102,-97.2649522,421,Nebraska,NE,31095
Jefferson,43.709619700000005,-76.0983964,7928,New York,NY,36045
Jefferson,40.223552399999996,-80.85579659999999,4951,Ohio,OH,39081
Jefferson,34.286478499999994,-98.10857179999999,435,Oklahoma,OK,40067
Jefferson,44.502297399999996,-121.64717639999999,1439,Oregon,OR,41031
Jefferson,40.9691166,-79.1952464,3144,Pennsylvania,PA,42065
Jefferson,36.0520762,-83.68100140000001,3925,Tennessee,TN,47093
Jefferson,29.979840399999997,-94.40307320000001,18310,Texas,TX,48245
Jefferson,47.718543200000006,-122.96692279999999,1286,Washington,WA,53031
Jefferson,39.2415884,-77.9534048,3906,West Virginia,WV,54037
Jefferson,42.920046,-88.8571503,5101,Wisconsin,WI,55055
Jefferson Davis,30.069149300000003,-92.80470030000001,2262,Louisiana,LA,22053
Jefferson Davis,31.4801299,-89.8145425,781,Mississippi,MS,28065
Jenkins,32.7997928,-81.9835291,622,Georgia,GA,13165
Jennings,38.8393373,-85.7228623,2157,Indiana,IN,18079
Jerauld,44.06513220000001,-98.6590439,98,South Dakota,SD,46073
Jerome,42.7251039,-114.4319034,1796,Idaho,ID,16053
Jersey,39.010943,-90.46506640000001,1896,Illinois,IL,17083
Jessamine,37.8511654,-84.6656773,3612,Kentucky,KY,21113
Jewell,39.835575799999994,-98.43884820000001,140,Kansas,KS,20089
Jim Hogg,27.100447600000003,-98.7899657,358,Texas,TX,48247
Jim Wells,27.3963101,-98.1712854,3231,Texas,TX,48249
Jo Daviess,42.273156400000005,-90.3112448,1264,Illinois,IL,17085
Johnson,35.4147398,-93.67051640000001,1856,Arkansas,AR,05071
Johnson,32.7232788,-82.7072688,505,Georgia,GA,13167
Johnson,37.3464321,-89.01600429999999,880,Illinois,IL,17087
Johnson,39.3721547,-86.17160140000001,10176,Indiana,IN,18081
Johnson,41.692718299999996,-91.762785,10681,Iowa,IA,19103
Johnson,38.7662804,-95.0150001,34674,Kansas,KS,20091
Johnson,37.73257,-82.80336779999999,1572,Kentucky,KY,21071
Johnson,38.783393700000005,-94.0848616,4649,Missouri,MO,29101
Johnson,40.3151078,-96.4002514,247,Nebraska,NE,31097
Johnson,36.3268241,-81.97468620000001,1060,Tennessee,TN,47091
Johnson,32.4259359,-97.5398739,11941,Texas,TX,48251
Johnson,43.7121165,-106.6126335,482,Wyoming,WY,56019
Johnston,35.400308700000004,-78.51827790000002,9942,North Carolina,NC,37101
Johnston,34.2472525,-96.85344959999999,820,Oklahoma,OK,40069
Jones,33.0116826,-83.5691688,1181,Georgia,GA,13169
Jones,42.0191965,-91.33922530000001,1239,Iowa,IA,19105
Jones,31.489786100000003,-89.3045751,4671,Mississippi,MS,28067
Jones,35.0769231,-77.4124055,712,North Carolina,NC,37103
Jones,43.9362091,-100.7234792,49,South Dakota,SD,46075
Jones,32.7478625,-99.9053941,898,Texas,TX,48253
Josephine,42.1189763,-123.78628470000001,5216,Oregon,OR,41033
Juab,39.507669299999996,-111.9000885,888,Utah,UT,49023
Judith Basin,46.8618976,-110.10662579999999,124,Montana,MT,30045
Juneau,43.646122399999996,-90.22785019999999,1640,Wisconsin,WI,55057
Juniata,40.3305264,-77.6681921,1513,Pennsylvania,PA,42067
Kalamazoo,42.124219000000004,-85.700691,19210,Michigan,MI,26077
Kalkaska,44.6460035,-85.26270179999999,840,Michigan,MI,26079
Kanabec,45.837979600000004,-93.4461391,883,Minnesota,MN,27065
Kanawha,38.3163752,-81.8590885,11504,West Virginia,WV,54039
Kandiyohi,44.953230100000006,-95.1692681,3100,Minnesota,MN,27067
Kane,41.758992600000006,-88.5519928,37045,Illinois,IL,17089
Kane,37.229667299999996,-112.77029080000001,459,Utah,UT,49025
Kankakee,41.1095667,-88.22150390000002,8758,Illinois,IL,17091
Karnes,28.800642100000005,-98.06293670000001,987,Texas,TX,48255
Kaufman,32.464756,-96.4395197,7244,Texas,TX,48257
Kay,36.6493437,-97.35032,3558,Oklahoma,OK,40071
Kearney,40.3322961,-99.1801463,421,Nebraska,NE,31083
Kearny,38.008385,-101.30703630000001,334,Kansas,KS,20093
Keith,41.142762299999994,-101.9321123,447,Nebraska,NE,31101
Kemper,32.7435086,-88.6986115,810,Mississippi,MS,28069
Kendall,41.5133443,-88.5323985,7075,Illinois,IL,17093
Kendall,29.8585499,-98.703353,2393,Texas,TX,48259
Kenedy,27.139357,-97.9013695,20,Texas,TX,48261
Kennebec,44.233504700000005,-70.0147235,8092,Maine,ME,23011
Kenosha,42.512663,-88.2433473,12498,Wisconsin,WI,55059
Kent,38.921424200000004,-75.6284253,12005,Delaware,DE,10001
Kent,39.0961206,-76.21948809999999,1839,Maryland,MD,24029
Kent,42.803705,-85.74219570000001,43836,Michigan,MI,26081
Kent,41.637082899999996,-71.67836070000001,10224,Rhode Island,RI,44003
Kent,33.192635700000004,-100.8936421,43,Texas,TX,48263
Kenton,38.935300500000004,-84.5500993,9967,Kentucky,KY,21117
Keokuk,41.168346299999996,-92.2818112,778,Iowa,IA,19107
Kern,35.6217057,-119.8879389,72627,California,CA,06029
Kerr,30.095114600000002,-99.62821120000001,3086,Texas,TX,48265
Kershaw,34.185012,-80.8063145,4548,South Carolina,SC,45055
Kewaunee,44.5522071,-87.7199663,1349,Wisconsin,WI,55061
Keweenaw,47.307745000000004,-88.3953757,94,Michigan,MI,26083
Keya Paha,42.853013399999995,-99.7984845,57,Nebraska,NE,31103
Kidder,46.853459,-99.8999172,146,North Dakota,ND,38043
Kimball,41.226670399999996,-103.9288189,243,Nebraska,NE,31105
Kimble,30.472352,-99.8215057,247,Texas,TX,48267
King,33.7106842,-100.38421690000001,22,Texas,TX,48269
King,47.407196299999995,-122.47332220000001,118142,Washington,WA,53033
King George,38.2770489,-77.1627693,1595,Virginia,VA,51099
King William,37.716106599999996,-77.2015109,1041,Virginia,VA,51101
King and Queen,37.715705799999995,-76.9352286,423,Virginia,VA,51097
Kingfisher,35.8547396,-98.2017015,1160,Oklahoma,OK,40073
Kingman,37.467196799999996,-98.41934909999999,482,Kansas,KS,20095
Kings,35.8898109,-120.0685896,11240,California,CA,06031
Kings,40.621981700000006,-74.03032359999999,170684,New York,NY,36047
Kingsbury,44.3584207,-97.8420358,365,South Dakota,SD,46077
Kinney,29.3956208,-100.4399849,230,Texas,TX,48271
Kiowa,38.387663,-102.75684940000001,93,Colorado,CO,08061
Kiowa,37.561275200000004,-99.4858167,254,Kansas,KS,20097
Kiowa,34.9823501,-99.2636805,639,Oklahoma,OK,40075
Kit Carson,39.2647971,-102.8836403,520,Colorado,CO,08063
Kitsap,47.578607500000004,-122.9028855,17237,Washington,WA,53035
Kittitas,47.18393,-120.96539380000002,3865,Washington,WA,53037
Kittson,48.7831245,-97.0079138,259,Minnesota,MN,27069
Klamath,42.140336100000006,-122.04992859999999,4514,Oregon,OR,41035
Kleberg,27.3066143,-97.7804273,3053,Texas,TX,48273
Klickitat,45.776883899999994,-121.66550190000001,1238,Washington,WA,53059
Knott,37.2176266,-83.01444599999999,1033,Kentucky,KY,21119
Knox,40.736455600000006,-90.3804016,3570,Illinois,IL,17095
Knox,38.494769899999994,-87.6108872,3499,Indiana,IN,18083
Knox,36.8641705,-84.0347392,1961,Kentucky,KY,21121
Knox,43.9786053,-69.3325792,2127,Maine,ME,23013
Knox,40.1358322,-92.2977136,282,Missouri,MO,29103
Knox,42.6184735,-98.1592335,545,Nebraska,NE,31107
Knox,40.30300020000001,-82.6796646,5034,Ohio,OH,39083
Knox,35.9173283,-84.1987558,28018,Tennessee,TN,47093
Knox,33.4318371,-99.8536665,230,Texas,TX,48275
Koochiching,47.8605566,-94.1957479,886,Minnesota,MN,27071
Kootenai,47.45747,-116.9305605,10027,Idaho,ID,16055
Kosciusko,41.163148799999995,-86.0265105,5326,Indiana,IN,18085
Kossuth,43.0818492,-94.4170458,964,Iowa,IA,19109
La Crosse,43.8567619,-91.2419347,9468,Wisconsin,WI,55063
La Paz,33.252624499999996,-114.62035359999999,1037,Arizona,AZ,04012
La Plata,37.1563784,-108.18707859999998,3768,Colorado,CO,08067
La Salle,41.3279278,-89.143248,7276,Illinois,IL,17099
La Salle,31.848859100000002,-92.36797709999999,978,Louisiana,LA,22127
La Salle,28.041683799999998,-99.3991932,503,Texas,TX,48479
LaGrange,41.575590000000005,-85.5471985,2960,Indiana,IN,18087
LaMoure,46.2698124,-98.95472740000001,252,North Dakota,ND,38021
LaPorte,41.3103216,-86.86189370000001,7290,Indiana,IN,18091
Labette,37.3443696,-95.4283556,1574,Kansas,KS,20099
Lac qui Parle,44.9692575,-96.4021512,381,Minnesota,MN,27073
Lackawanna,41.3933162,-75.8231305,14433,Pennsylvania,PA,42069
Laclede,37.497907299999994,-92.8099302,2412,Missouri,MO,29105
Lafayette,33.0925397,-93.7232193,573,Arkansas,AR,05073
Lafayette,30.0397648,-83.20580240000001,446,Florida,FL,12067
Lafayette,30.100525,-92.07575920000001,16692,Louisiana,LA,22055
Lafayette,34.293442600000006,-89.6358057,5042,Mississippi,MS,28071
Lafayette,38.9597561,-94.0679261,2477,Missouri,MO,29107
Lafayette,42.559513700000004,-90.3536412,1128,Wisconsin,WI,55065
Lafourche,29.242272999999997,-90.2194981,6826,Louisiana,LA,22057
Lake,39.1847285,-122.9695744,4177,California,CA,06033
Lake,39.1120706,-106.47441459999999,483,Colorado,CO,08065
Lake,28.5564989,-81.8997388,17612,Florida,FL,12069
Lake,42.146493799999995,-88.16465059999999,58479,Illinois,IL,17031
Lake,41.18466420000001,-87.4757636,36678,Indiana,IN,18089
Lake,43.93319210000001,-86.0292696,543,Michigan,MI,26085
Lake,46.9706614,-91.78087059999999,606,Minnesota,MN,27075
Lake,47.84812879999999,-114.4051997,1887,Montana,MT,30047
Lake,41.5999094,-81.4686989,14640,Ohio,OH,39085
Lake,41.9299921,-120.29419479999999,477,Oregon,OR,06049
